# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779107876630
# Start time: 2026-05-18 14:37:56
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG, name
0,-604501.0, Soheil
1,-603412.0
2,-601837.0
3,-602022.0
4,-603750.0
5,-604000.0
6,-603031.0
7,-601524.0
8,-601736.0
9,-603529.0
10,-603751.0
11,-602813.0
12,-601331.0
13,-601592.0
14,-603291.0
15,-603436.0
16,-602506.0
17,-601106.0
18,-601414.0
19,-603179.0
20,-603343.0
21,-602283.0
22,-600811.0
23,-601246.0
24,-602936.0
25,-603072.0
26,-602016.0
27,-600566.0
28,-600941.0
29,-602687.0
30,-602779.0
31,-601851.0
32,-600406.0
33,-600620.0
34,-602469.0
35,-602583.0
36,-601721.0
37,-600337.0
38,-600501.0
39,-602392.0
40,-602543.0
41,-601561.0
42,-600199.0
43,-600482.0
44,-602181.0
45,-602352.0
46,-601464.0
47,-600136.0
48,-600373.0
49,-602177.0
50,-602341.0
51,-601279.0
52,-599830.0
53,-600007.0
54,-601715.0
55,-602063.0
56,-601140.0
57,-599708.0
58,-599961.0
59,-601799.0
60,-602081.0
61,-601302.0
62,-599900.0
63,-600173.0
64,-602057.0
65,-602373.0
66,-601422.0
67,-600091.0
68,-600474.0
69,-602265.0
70,-602400.0
71,-601529.0
72,-600215.0
73,-600503.0
74,-602292.0
75,-602377.0
76,-601395.0
77,-600106.0
78,-600304.0
79,-602187.0
80,-602452.0
81,-601579.0
82,-600145.0
83,-600431.0
84,-602244.0
85,-602442.0
86,-601532.0
87,-600231.0
88,-600584.0
89,-602314.0
90,-602459.0
91,-601646.0
92,-600233.0
93,-600549.0
94,-602357.0
95,-602554.0
96,-601654.0
97,-600189.0
98,-600398.0
99,-602096.0
100,-602344.0
101,-601625.0
102,-600164.0
103,-600307.0
104,-602101.0
105,-602413.0
106,-601585.0
107,-600114.0
108,-600386.0
109,-602235.0
110,-602418.0
111,-601557.0
112,-600221.0
113,-600596.0
114,-602362.0
115,-602462.0
116,-601584.0
117,-600270.0
118,-600391.0
119,-602091.0
120,-602268.0
121,-601309.0
122,-599996.0
123,-600296.0
124,-602185.0
125,-602288.0
126,-601332.0
127,-599949.0
128,-600245.0
129,-602163.0
130,-602556.0
131,-601461.0
132,-600002.0
133,-600424.0
134,-602236.0
135,-602314.0
136,-601377.0
137,-600067.0
138,-600345.0
139,-602219.0
140,-602549.0
141,-601592.0
142,-600142.0
143,-600461.0
144,-602329.0
145,-602462.0
146,-601614.0
147,-600259.0
148,-600537.0
149,-602288.0
150,-602496.0
151,-601699.0
152,-600322.0
153,-600603.0
154,-602379.0
155,-602626.0
156,-601681.0
157,-600326.0
158,-600671.0
159,-602489.0
160,-602770.0
161,-601814.0
162,-600376.0
163,-600704.0
164,-602504.0
165,-602826.0
166,-601784.0
167,-600378.0
168,-600708.0
169,-602479.0
170,-602667.0
171,-601770.0
172,-600537.0
173,-600921.0
174,-602717.0
175,-602850.0
176,-601872.0
177,-600479.0
178,-600730.0
179,-602549.0
180,-602857.0
181,-601849.0
182,-600394.0
183,-600677.0
184,-602560.0
185,-602877.0
186,-601992.0
187,-600534.0
188,-600787.0
189,-602524.0
190,-602769.0
191,-601949.0
192,-600609.0
193,-600819.0
194,-602566.0
195,-602861.0
196,-602002.0
197,-600606.0
198,-600809.0
199,-602588.0
200,-602867.0
201,-602114.0
202,-600687.0
203,-600968.0
204,-602754.0
205,-602983.0
206,-602231.0
207,-600893.0
208,-601061.0
209,-602820.0
210,-603012.0
211,-602064.0
212,-600657.0
213,-600990.0
214,-602709.0
215,-602912.0
216,-602049.0
217,-600672.0
218,-600926.0
219,-602743.0
220,-602927.0
221,-602024.0
222,-600669.0
223,-600981.0
224,-602738.0
225,-602938.0
226,-602048.0
227,-600643.0
228,-600877.0
229,-602568.0
230,-603003.0
231,-602263.0
232,-600793.0
233,-601025.0
234,-602834.0
235,-603063.0
236,-602204.0
237,-600686.0
238,-600889.0
239,-602684.0
240,-602861.0
241,-601896.0
242,-600590.0
243,-600959.0
244,-602711.0
245,-602841.0
246,-601939.0
247,-600644.0
248,-600894.0
249,-602543.0
250,-602928.0
251,-602016.0
252,-600477.0
253,-600746.0
254,-602574.0
255,-602696.0
256,-601859.0
257,-600391.0
258,-600709.0
259,-602334.0
260,-602562.0
261,-601841.0
262,-600342.0
263,-600646.0
264,-602343.0
265,-602611.0
266,-601666.0
267,-600289.0
268,-600452.0
269,-602349.0
270,-602632.0
271,-601654.0
272,-600253.0
273,-600587.0
274,-602444.0
275,-602689.0
276,-601778.0
277,-600474.0
278,-600735.0
279,-602350.0
280,-602694.0
281,-601848.0
282,-600366.0
283,-600633.0
284,-602563.0
285,-602829.0
286,-601811.0
287,-600291.0
288,-600547.0
289,-602377.0
290,-602687.0
291,-601695.0
292,-600284.0
293,-600661.0
