# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779202081700
# Start time: 2026-05-19 16:48:01
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
434,719216.0
435,717731.0
436,717236.0
437,718536.0
438,719822.0
439,719318.0
440,717811.0
441,717258.0
442,718338.0
443,719675.0
444,719182.0
445,717721.0
446,717164.0
447,718402.0
448,719658.0
449,719032.0
450,717416.0
451,717034.0
452,718251.0
453,719768.0
454,719343.0
455,717772.0
456,717330.0
457,718865.0
458,720254.0
459,719513.0
460,717973.0
461,717158.0
462,718023.0
463,719433.0
464,718988.0
465,717470.0
466,717112.0
467,718054.0
468,719420.0
469,719151.0
470,717444.0
471,716873.0
472,718352.0
473,719463.0
474,718804.0
475,717641.0
476,717094.0
477,718034.0
478,719225.0
479,718851.0
480,717384.0
481,716716.0
482,717738.0
483,719168.0
484,718571.0
485,717253.0
486,716637.0
487,717719.0
488,719410.0
489,718834.0
490,717489.0
491,716939.0
492,717808.0
493,719116.0
494,718666.0
495,717241.0
496,716659.0
497,717873.0
498,719408.0
499,718822.0
500,717354.0
501,716864.0
502,717890.0
503,719060.0
504,718774.0
505,717581.0
506,716810.0
507,717781.0
508,719144.0
509,718663.0
510,717103.0
511,716553.0
512,717763.0
513,719174.0
514,718793.0
515,717413.0
516,716804.0
517,717956.0
518,719649.0
519,718980.0
520,717399.0
521,716916.0
522,718159.0
523,719454.0
524,719014.0
525,717662.0
526,716922.0
527,718133.0
528,719687.0
529,719183.0
530,717899.0
531,717568.0
532,718411.0
533,719576.0
534,719165.0
535,717749.0
536,717306.0
537,718566.0
538,720045.0
539,719484.0
540,717839.0
541,717195.0
542,718572.0
543,720181.0
544,719674.0
545,718229.0
546,717534.0
547,718606.0
548,719961.0
549,719570.0
550,718096.0
551,717484.0
552,718760.0
553,719958.0
554,719515.0
555,718355.0
556,717589.0
557,718738.0
558,720087.0
559,719468.0
560,718079.0
561,717549.0
562,718795.0
563,720248.0
564,719636.0
565,718043.0
566,717418.0
567,718594.0
568,720106.0
569,719529.0
570,718039.0
571,717494.0
572,718393.0
573,719942.0
574,719473.0
575,717960.0
576,717457.0
577,718671.0
578,719856.0
579,719401.0
580,718075.0
581,717382.0
582,718504.0
583,719786.0
584,719527.0
585,718490.0
586,717744.0
587,718713.0
588,720034.0
589,719668.0
590,718344.0
591,717559.0
592,718599.0
593,720068.0
594,719624.0
595,718269.0
596,717568.0
597,718605.0
598,720281.0
599,719818.0
600,718117.0
601,717324.0
602,718534.0
603,720054.0
604,719735.0
605,718166.0
606,717578.0
607,718670.0
608,720065.0
609,719747.0
610,718200.0
611,717504.0
612,718843.0
613,720148.0
614,719860.0
615,718671.0
616,717818.0
617,718920.0
618,720078.0
619,719707.0
620,718405.0
621,717845.0
622,718768.0
623,720340.0
624,719842.0
625,718299.0
626,717678.0
627,718829.0
628,720137.0
629,719707.0
630,718357.0
631,717657.0
632,718754.0
633,720185.0
634,719753.0
635,718334.0
636,717919.0
637,718841.0
638,720183.0
639,719809.0
640,718589.0
641,718128.0
642,719148.0
643,720524.0
644,720104.0
645,718947.0
646,718083.0
647,718991.0
648,720419.0
649,720017.0
650,718485.0
651,718048.0
652,719589.0
653,720844.0
654,720109.0
655,718598.0
656,718067.0
657,719379.0
658,720551.0
659,720097.0
660,718723.0
661,718068.0
662,719019.0
663,720597.0
664,720146.0
665,718650.0
666,718348.0
667,719477.0
668,720700.0
669,720408.0
670,718833.0
671,718148.0
672,719216.0
673,720757.0
674,720266.0
675,718855.0
676,718254.0
677,719183.0
678,720444.0
679,720269.0
680,719011.0
681,718513.0
682,719574.0
683,720886.0
684,720683.0
685,719325.0
686,718662.0
687,719768.0
688,720848.0
689,720388.0
690,719008.0
691,718341.0
692,719631.0
693,721033.0
694,720746.0
695,719255.0
696,718668.0
697,719867.0
698,721269.0
699,720990.0
700,719566.0
701,718837.0
702,719996.0
703,721588.0
704,721024.0
705,719461.0
706,718728.0
707,719711.0
708,721382.0
709,720968.0
710,719389.0
711,718842.0
712,720065.0
713,721391.0
714,721009.0
715,719370.0
716,718831.0
717,720073.0
718,721459.0
719,721111.0
720,719724.0
721,719198.0
722,720519.0
723,721770.0
724,721153.0
725,719816.0
726,719217.0
727,720669.0
728,721770.0
729,721128.0
730,719790.0
731,719315.0
732,720564.0
733,721612.0
734,721206.0
735,719738.0
736,718998.0
737,720203.0
