sample_index,ADS1291_EXG, name
0,412995.0, Fabian
1,413953.0
2,413758.0
3,411070.0
4,410353.0
5,412934.0
6,414431.0
7,413785.0
8,411928.0
9,412034.0
10,412685.0
11,414104.0
12,414818.0
13,413816.0
14,412597.0
15,412523.0
16,414166.0
17,414782.0
18,412865.0
19,411719.0
20,412931.0
21,414656.0
22,414693.0
23,410856.0
24,409487.0
25,412906.0
26,414071.0
27,414209.0
28,413426.0
29,411799.0
30,412389.0
31,414442.0
32,414746.0
33,413259.0
34,411205.0
35,411984.0
36,414524.0
37,414787.0
38,413339.0
39,411867.0
40,412411.0
41,414499.0
42,413971.0
43,412155.0
44,412073.0
45,412817.0
46,414205.0
47,414518.0
48,413057.0
49,412122.0
50,412669.0
51,412511.0
52,413138.0
53,413066.0
54,411559.0
55,412568.0
56,414518.0
57,414770.0
58,413238.0
59,411494.0
60,412251.0
61,414211.0
62,414700.0
63,413444.0
64,411744.0
65,412475.0
66,414621.0
67,414949.0
68,413192.0
69,411949.0
70,412786.0
71,414333.0
72,413192.0
73,411630.0
74,412449.0
75,413157.0
76,414551.0
77,414698.0
78,413023.0
79,412090.0
80,411808.0
81,413346.0
82,414943.0
83,413043.0
84,411805.0
85,412646.0
86,414066.0
87,414902.0
88,413190.0
89,411990.0
90,412515.0
91,414010.0
92,415031.0
93,412195.0
94,410696.0
95,412409.0
96,413997.0
97,415097.0
98,413466.0
99,411876.0
100,412979.0
101,414319.0
102,414613.0
103,413131.0
104,411826.0
105,412921.0
106,414516.0
107,414818.0
108,413158.0
109,412028.0
110,412980.0
111,414596.0
112,414441.0
113,413331.0
114,412821.0
115,413066.0
116,413051.0
117,413312.0
118,413449.0
119,412106.0
120,410992.0
121,412279.0
122,415073.0
123,413305.0
124,412003.0
125,413353.0
126,415111.0
127,415404.0
128,413402.0
129,411929.0
130,413116.0
131,414388.0
132,414398.0
133,413236.0
134,412276.0
135,413151.0
136,415368.0
137,415900.0
138,413674.0
139,410273.0
140,411011.0
141,415156.0
142,415434.0
143,413786.0
144,412537.0
145,413241.0
146,414798.0
147,415055.0
148,413631.0
149,412683.0
150,413296.0
151,412819.0
152,413215.0
153,413203.0
154,411754.0
155,412809.0
156,412120.0
157,412651.0
158,414097.0
159,412795.0
160,413378.0
161,414846.0
162,415219.0
163,414086.0
164,413253.0
165,413546.0
166,414777.0
167,415069.0
168,403657.0
169,401340.0
170,414617.0
171,415376.0
172,413537.0
173,411821.0
174,412797.0
175,413359.0
176,414983.0
177,415309.0
178,413862.0
179,411899.0
180,399271.0
181,398180.0
182,414176.0
183,412646.0
184,413224.0
185,413764.0
186,415098.0
187,414111.0
188,412599.0
189,412803.0
190,413723.0
191,415103.0
192,415489.0
193,413569.0
194,412023.0
195,410954.0
196,412191.0
197,415133.0
198,413561.0
199,412387.0
200,413354.0
201,414806.0
202,415323.0
203,413184.0
204,411398.0
205,411074.0
206,413168.0
207,415529.0
208,413962.0
209,412727.0
210,413391.0
211,415032.0
212,415298.0
213,412506.0
214,411291.0
215,413753.0
216,415225.0
217,415315.0
218,412110.0
219,410964.0
220,413828.0
221,415225.0
222,413669.0
223,411791.0
224,412626.0
225,413499.0
226,413324.0
227,413419.0
228,413766.0
229,410632.0
230,411282.0
231,414888.0
232,415365.0
233,413717.0
234,412389.0
235,412977.0
236,413969.0
237,413885.0
238,412753.0
239,410473.0
240,410753.0
241,410401.0
242,410011.0
243,410709.0
244,409150.0
245,409109.0
246,410342.0
247,410757.0
248,409348.0
249,407734.0
250,408111.0
251,407941.0
252,408133.0
253,408791.0
254,407396.0
255,408116.0
256,410305.0
257,411113.0
258,409743.0
259,408771.0
260,409750.0
261,411421.0
262,412251.0
263,410843.0
264,408783.0
265,410051.0
266,412771.0
267,413223.0
268,412159.0
269,410923.0
270,411869.0
271,413623.0
272,413551.0
273,412214.0
274,411547.0
275,412552.0
276,414388.0
277,414718.0
278,412808.0
279,411348.0
280,412596.0
281,414456.0
282,414992.0
283,413499.0
284,410968.0
285,411525.0
286,414414.0
287,415248.0
288,413506.0
289,412179.0
290,412824.0
291,414664.0
292,415101.0
293,413608.0
294,412740.0
295,411728.0
296,413129.0
297,415773.0
298,414211.0
299,412764.0
300,412139.0
301,413612.0
302,415422.0
303,413702.0
304,412374.0
305,411718.0
306,413579.0
307,416094.0
308,414584.0
309,412975.0
310,413731.0
311,415551.0
312,415869.0
313,414579.0
314,413487.0
315,413648.0
316,415189.0
317,415933.0
318,412495.0
319,410902.0
320,413504.0
321,414963.0
322,415258.0
323,414439.0
324,413288.0
325,413453.0
326,413609.0
327,414060.0
328,413945.0
329,412606.0
330,413990.0
331,415493.0
332,415674.0
333,413943.0
334,412705.0
335,412323.0
336,413868.0
337,415815.0
338,413837.0
339,412260.0
340,413259.0
341,415163.0
342,415739.0
343,414078.0
344,412606.0
345,413705.0
346,415489.0
347,415735.0
348,414284.0
349,413508.0
350,414153.0
351,413146.0
352,413316.0
353,413972.0
354,412276.0
355,413194.0
356,415151.0
357,415716.0
358,414209.0
359,413025.0
360,413542.0
361,414834.0
362,415027.0
363,399873.0
364,394415.0
365,413406.0
366,416998.0
367,417054.0
368,415513.0
369,414185.0
370,413434.0
371,414437.0
372,416291.0
373,414700.0
374,412732.0
375,413344.0
376,414795.0
377,415368.0
378,413433.0
379,411860.0
380,413424.0
381,415001.0
382,414748.0
383,413263.0
384,412793.0
385,413713.0
386,413628.0
387,413772.0
388,413928.0
389,412328.0
390,413497.0
391,415383.0
392,415853.0
393,414274.0
394,412344.0
395,412556.0
396,414809.0
397,415527.0
398,411966.0
399,410680.0
400,413520.0
401,414570.0
402,415223.0
403,412259.0
404,410489.0
405,413073.0
406,414978.0
407,415734.0
408,414296.0
409,412964.0
410,413652.0
411,414764.0
412,415088.0
413,413984.0
414,412615.0
415,413728.0
416,415508.0
417,415747.0
418,414016.0
419,410793.0
420,411420.0
421,415221.0
422,415676.0
423,414224.0
424,403904.0
425,403121.0
426,416139.0
427,416609.0
428,414803.0
429,411826.0
430,412295.0
431,415936.0
432,416271.0
433,414575.0
434,413311.0
435,414148.0
436,406145.0
437,403305.0
438,413967.0
439,414323.0
440,414804.0
441,416060.0
442,416633.0
443,414934.0
444,413214.0
445,413851.0
446,415833.0
447,416844.0
448,414841.0
449,412862.0
450,412010.0
451,413483.0
452,415864.0
453,412384.0
454,410527.0
455,413717.0
456,415774.0
457,414438.0
458,413037.0
459,413156.0
460,413874.0
461,413954.0
462,414486.0
463,415135.0
464,413579.0
465,414111.0
466,415958.0
467,416029.0
468,414486.0
469,413258.0
470,413972.0
471,415923.0
472,416298.0
473,414068.0
474,412689.0
475,413381.0
476,414999.0
477,416510.0
478,414934.0
479,413361.0
480,414151.0
