# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779201613065
# Start time: 2026-05-19 16:40:13
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
646,420990.0
647,420910.0
648,420988.0
649,421076.0
650,420986.0
651,420851.0
652,420890.0
653,421077.0
654,421163.0
655,421059.0
656,421031.0
657,421051.0
658,421172.0
659,421142.0
660,421059.0
661,421114.0
662,421158.0
663,421228.0
664,421251.0
665,421143.0
666,421048.0
667,421113.0
668,421216.0
669,421265.0
670,421117.0
671,420894.0
672,421009.0
673,421048.0
674,421064.0
675,421018.0
676,421002.0
677,420958.0
678,421051.0
679,421124.0
680,421045.0
681,420894.0
682,420910.0
683,421016.0
684,421003.0
685,421026.0
686,420884.0
687,421036.0
688,421168.0
689,421057.0
690,420954.0
691,420927.0
692,421013.0
693,421064.0
694,421158.0
695,421072.0
696,420924.0
697,421031.0
698,421176.0
699,421105.0
700,421058.0
701,421036.0
702,421064.0
703,421219.0
704,421164.0
705,421045.0
706,421026.0
707,420993.0
708,421130.0
709,421216.0
710,421206.0
711,421148.0
712,421090.0
713,421104.0
714,421062.0
715,420992.0
716,420847.0
717,420716.0
718,420657.0
719,420871.0
720,420915.0
721,420835.0
722,420916.0
723,420962.0
724,420941.0
725,420904.0
726,420850.0
727,420932.0
728,421004.0
729,421171.0
730,421155.0
731,420979.0
732,420965.0
733,421027.0
734,421183.0
735,421043.0
736,420948.0
737,420909.0
738,421054.0
739,421031.0
740,420933.0
741,420872.0
742,420889.0
743,420999.0
744,421016.0
745,421023.0
746,420978.0
747,420893.0
748,420883.0
749,420916.0
750,420939.0
751,420998.0
752,420977.0
753,421148.0
754,421073.0
755,420916.0
756,420805.0
757,420795.0
758,420942.0
759,421080.0
760,421258.0
761,421073.0
762,420823.0
763,420921.0
764,420666.0
765,420557.0
766,420478.0
767,420462.0
768,420577.0
769,420636.0
770,420631.0
771,420548.0
772,420733.0
773,420807.0
774,420867.0
775,420712.0
776,420546.0
777,420483.0
778,420690.0
779,420742.0
780,420645.0
781,420546.0
782,420549.0
783,420639.0
784,420724.0
785,420538.0
786,420479.0
787,420544.0
788,420659.0
789,420703.0
790,420615.0
791,420581.0
792,420572.0
793,420668.0
794,420719.0
795,420615.0
796,420382.0
797,420421.0
798,420599.0
799,420585.0
800,420570.0
801,420594.0
802,420590.0
803,420651.0
804,420517.0
805,420406.0
806,420396.0
807,420344.0
808,420451.0
809,420581.0
810,420554.0
811,420524.0
812,420565.0
813,420732.0
814,420720.0
815,420576.0
816,420463.0
817,420534.0
818,420648.0
819,420694.0
820,420517.0
821,420315.0
822,420265.0
823,420415.0
824,420579.0
825,420568.0
826,420475.0
827,420249.0
828,420255.0
829,419968.0
830,419269.0
831,419157.0
832,418980.0
833,418315.0
834,417604.0
835,416808.0
836,415943.0
837,414714.0
838,413859.0
839,413286.0
840,413078.0
841,412540.0
842,412033.0
843,411763.0
844,411509.0
845,411331.0
846,411082.0
847,410979.0
848,410751.0
849,410728.0
850,410528.0
851,410431.0
852,410547.0
853,410544.0
854,410654.0
855,410616.0
856,410448.0
857,410580.0
858,410731.0
859,410973.0
860,411098.0
861,411257.0
862,411699.0
863,411988.0
864,412228.0
865,412533.0
866,412762.0
867,413037.0
868,413528.0
869,413791.0
870,414050.0
871,414336.0
872,414739.0
873,415262.0
874,415643.0
875,415758.0
876,415949.0
877,416234.0
878,416525.0
879,416846.0
880,417094.0
881,417168.0
882,417424.0
883,417830.0
884,418179.0
885,418294.0
886,418396.0
887,418679.0
888,418889.0
889,419020.0
890,419168.0
891,419313.0
892,419351.0
893,419551.0
894,419654.0
895,419494.0
896,419404.0
897,419584.0
898,419864.0
899,420064.0
900,419991.0
901,419943.0
902,419908.0
903,420102.0
904,361446.0
905,80745.0
906,-1614.0
907,-1578.0
908,-1560.0
909,-1560.0
910,-1561.0
911,-1561.0
912,-1561.0
913,-1567.0
914,-1561.0
915,-1566.0
916,-1567.0
917,-1568.0
918,-1557.0
919,-1556.0
920,-1556.0
921,-1551.0
922,-1565.0
923,-1562.0
924,-1562.0
925,-1564.0
926,-1560.0
927,-1565.0
928,-1559.0
929,-1572.0
930,-1564.0
931,-1556.0
932,-1555.0
933,-1562.0
934,-1567.0
935,-1566.0
936,-1568.0
937,-1567.0
938,-1559.0
939,-1559.0
940,-1519.0
941,88468.0
942,368016.0
943,423684.0
944,424376.0
945,424412.0
946,424167.0
947,423998.0
948,423919.0
949,423721.0
950,423420.0
951,423231.0
952,423138.0
953,423024.0
954,422936.0
955,422728.0
956,422617.0
957,422579.0
958,422706.0
959,422794.0
960,422648.0
961,422565.0
962,422498.0
963,422524.0
964,422511.0
965,422364.0
966,422189.0
967,422119.0
968,422167.0
969,422073.0
970,421813.0
971,421710.0
972,421778.0
973,421754.0
974,421758.0
975,421792.0
976,421628.0
977,421430.0
978,421496.0
979,421645.0
980,421522.0
981,421344.0
982,421436.0
983,421477.0
984,421525.0
985,421371.0
986,421227.0
987,421247.0
988,421347.0
989,421403.0
990,421258.0
991,421163.0
992,421166.0
993,421206.0
994,421325.0
995,421200.0
996,421144.0
997,421161.0
998,421258.0
999,421382.0
1000,421238.0
1001,421118.0
1002,421168.0
1003,421224.0
1004,421024.0
1005,420863.0
1006,420823.0
1007,420699.0
1008,420771.0
1009,420798.0
1010,420819.0
1011,420744.0
1012,420844.0
1013,420893.0
1014,420883.0
1015,420792.0
1016,420716.0
1017,420836.0
1018,420865.0
1019,420899.0
1020,420818.0
1021,420779.0
1022,420823.0
1023,420873.0
1024,420926.0
1025,420711.0
1026,420551.0
1027,420589.0
1028,420651.0
1029,420819.0
1030,420714.0
1031,420534.0
1032,420649.0
1033,420738.0
1034,420758.0
1035,420663.0
1036,420448.0
1037,420408.0
1038,420586.0
1039,420609.0
1040,420559.0
1041,420477.0
1042,420447.0
1043,420542.0
1044,420625.0
1045,420660.0
1046,420624.0
1047,420554.0
1048,420655.0
1049,420614.0
1050,420534.0
1051,420476.0
1052,420473.0
1053,420606.0
1054,420725.0
1055,420603.0
1056,420554.0
1057,420405.0
1058,420378.0
1059,420356.0
1060,420271.0
1061,420357.0
1062,420413.0
1063,420494.0
1064,420509.0
1065,420431.0
1066,420426.0
1067,420472.0
1068,420571.0
1069,420752.0
1070,420746.0
1071,420752.0
1072,420709.0
1073,420809.0
1074,420855.0
1075,420803.0
1076,420720.0
1077,420648.0
1078,420774.0
1079,420820.0
1080,420726.0
1081,420705.0
1082,420707.0
1083,420748.0
1084,420861.0
1085,420798.0
1086,420701.0
1087,420789.0
1088,420986.0
1089,420822.0
1090,420684.0
1091,420671.0
1092,420739.0
1093,420831.0
1094,420808.0
1095,420884.0
1096,420765.0
1097,420829.0
1098,420838.0
1099,420934.0
1100,420971.0
1101,420925.0
1102,420922.0
1103,421091.0
1104,421047.0
1105,421064.0
1106,421068.0
1107,420963.0
1108,421078.0
1109,421162.0
1110,421011.0
1111,420867.0
1112,420886.0
1113,420898.0
1114,420931.0
1115,420894.0
1116,420911.0
1117,420951.0
1118,421033.0
1119,421016.0
1120,421085.0
1121,421119.0
1122,420983.0
1123,421015.0
1124,421126.0
1125,421106.0
1126,421021.0
1127,421094.0
1128,421225.0
1129,421253.0
1130,421116.0
1131,420975.0
1132,420911.0
1133,420871.0
1134,420808.0
1135,420888.0
1136,420802.0
1137,420815.0
1138,420919.0
1139,421066.0
1140,421081.0
1141,421084.0
1142,420994.0
1143,421106.0
1144,421149.0
1145,421028.0
1146,420968.0
1147,421036.0
1148,421116.0
1149,421111.0
1150,421114.0
1151,421073.0
1152,421057.0
1153,421031.0
1154,421156.0
1155,421184.0
1156,420960.0
1157,420896.0
1158,420990.0
1159,420997.0
1160,420838.0
1161,420825.0
1162,420791.0
1163,420884.0
1164,420987.0
1165,420846.0
1166,420706.0
1167,420794.0
1168,420788.0
1169,420930.0
1170,420890.0
1171,420785.0
1172,420794.0
1173,420953.0
1174,421051.0
1175,421036.0
1176,421051.0
1177,421018.0
1178,421186.0
1179,421270.0
1180,421168.0
1181,420968.0
1182,420954.0
1183,421003.0
1184,420936.0
1185,420885.0
1186,420867.0
1187,420849.0
1188,420853.0
1189,420965.0
1190,420915.0
1191,420718.0
1192,420801.0
1193,420974.0
1194,421097.0
1195,421070.0
1196,421008.0
1197,420910.0
1198,420824.0
1199,420848.0
1200,420899.0
1201,421147.0
1202,420946.0
1203,420902.0
1204,421187.0
1205,420952.0
1206,420548.0
1207,420655.0
1208,420798.0
1209,420911.0
1210,420852.0
1211,420761.0
1212,420768.0
1213,420849.0
1214,421029.0
1215,421026.0
1216,420915.0
1217,420869.0
1218,420968.0
1219,420976.0
1220,420865.0
1221,420738.0
1222,420891.0
1223,421098.0
1224,420950.0
1225,420830.0
1226,420629.0
1227,420509.0
1228,420657.0
1229,420838.0
1230,420798.0
1231,420596.0
1232,420591.0
1233,420751.0
1234,420780.0
1235,420811.0
1236,420678.0
1237,420666.0
1238,420873.0
1239,420916.0
1240,420827.0
1241,420835.0
1242,420819.0
1243,420951.0
1244,421054.0
1245,420934.0
1246,420773.0
1247,420644.0
1248,420756.0
1249,420939.0
1250,420917.0
1251,420914.0
1252,420978.0
1253,421168.0
1254,421219.0
1255,421119.0
1256,421000.0
1257,421144.0
1258,421178.0
1259,421164.0
1260,421171.0
1261,421049.0
1262,420970.0
1263,421081.0
1264,421149.0
1265,421248.0
1266,421231.0
1267,421284.0
1268,421376.0
1269,421350.0
1270,421229.0
1271,420948.0
1272,420956.0
1273,421076.0
1274,421051.0
1275,420971.0
1276,420831.0
1277,420933.0
1278,421102.0
1279,421261.0
1280,421158.0
1281,420991.0
1282,421052.0
1283,421227.0
1284,421244.0
1285,421244.0
1286,421105.0
1287,421034.0
1288,421304.0
1289,421270.0
1290,421114.0
1291,421044.0
1292,421068.0
1293,421198.0
1294,421313.0
1295,421413.0
1296,421385.0
1297,421341.0
1298,421374.0
1299,421471.0
1300,421259.0
1301,421067.0
1302,421094.0
1303,421374.0
1304,421456.0
1305,420959.0
1306,420645.0
1307,420618.0
1308,420594.0
1309,420727.0
1310,420598.0
1311,420495.0
1312,420540.0
1313,420678.0
1314,420710.0
1315,420486.0
1316,420316.0
1317,420365.0
1318,420404.0
1319,420539.0
1320,420453.0
1321,420338.0
1322,420359.0
1323,420606.0
1324,420730.0
1325,420698.0
1326,420612.0
1327,420519.0
1328,420625.0
1329,420594.0
1330,420468.0
1331,420436.0
1332,420512.0
1333,420627.0
1334,420679.0
1335,420663.0
1336,420591.0
1337,420603.0
1338,420813.0
1339,420956.0
1340,420821.0
1341,420793.0
1342,420789.0
1343,420866.0
1344,420916.0
1345,420808.0
1346,420678.0
1347,420658.0
1348,420706.0
1349,420834.0
1350,420723.0
1351,420526.0
1352,420587.0
1353,420793.0
1354,420778.0
1355,420618.0
1356,420488.0
1357,420534.0
1358,420683.0
1359,420734.0
1360,420824.0
1361,420726.0
1362,420710.0
1363,420889.0
1364,420855.0
1365,420604.0
1366,420493.0
1367,420584.0
1368,420699.0
1369,420769.0
1370,420702.0
1371,420674.0
1372,420529.0
1373,420704.0
1374,420866.0
1375,420793.0
1376,420773.0
1377,420763.0
1378,420779.0
1379,420894.0
1380,420916.0
1381,420773.0
1382,420689.0
1383,420846.0
1384,420847.0
1385,420704.0
1386,420626.0
1387,420636.0
1388,420791.0
1389,420866.0
1390,420744.0
1391,420663.0
1392,420653.0
1393,420881.0
1394,421059.0
1395,420864.0
1396,420686.0
1397,420779.0
1398,420767.0
1399,420777.0
1400,420571.0
1401,420368.0
1402,420354.0
1403,420465.0
1404,420558.0
1405,420472.0
1406,420419.0
1407,420501.0
1408,420653.0
1409,420664.0
1410,420574.0
1411,420464.0
1412,420542.0
1413,420706.0
1414,420703.0
1415,420629.0
1416,420622.0
1417,420637.0
1418,420689.0
1419,420724.0
1420,420661.0
1421,420610.0
1422,420609.0
1423,420693.0
1424,420656.0
1425,420611.0
1426,420627.0
1427,420707.0
1428,420744.0
1429,420865.0
1430,420853.0
1431,420668.0
1432,420669.0
1433,420733.0
1434,420690.0
1435,420656.0
1436,420589.0
1437,420603.0
1438,420613.0
1439,420661.0
1440,420577.0
1441,420433.0
1442,420424.0
1443,420574.0
1444,420637.0
1445,420657.0
1446,420608.0
1447,420583.0
1448,420733.0
1449,420699.0
1450,420594.0
1451,420504.0
1452,420441.0
1453,420438.0
1454,420486.0
1455,420451.0
1456,420382.0
1457,420354.0
1458,420606.0
1459,420743.0
1460,420636.0
1461,420548.0
1462,420449.0
1463,420510.0
1464,420701.0
1465,420589.0
1466,420496.0
1467,420472.0
1468,420533.0
1469,420598.0
1470,420568.0
1471,420463.0
1472,420499.0
1473,420720.0
1474,420678.0
1475,420645.0
1476,420534.0
1477,420465.0
1478,420574.0
1479,420709.0
1480,420749.0
1481,420671.0
1482,420578.0
1483,420680.0
1484,420706.0
1485,420706.0
1486,420590.0
1487,420564.0
1488,420603.0
1489,420528.0
1490,420341.0
1491,420199.0
1492,420345.0
1493,420530.0
1494,420523.0
1495,420431.0
1496,420294.0
1497,420349.0
1498,420497.0
1499,420583.0
1500,420523.0
1501,420383.0
1502,420413.0
1503,420509.0
1504,420534.0
1505,420498.0
1506,420292.0
1507,420350.0
1508,420555.0
1509,420669.0
1510,420713.0
1511,420625.0
1512,420619.0
1513,420527.0
1514,420531.0
1515,420616.0
1516,420662.0
1517,420620.0
1518,420778.0
1519,420828.0
1520,420646.0
1521,420544.0
1522,420659.0
1523,420734.0
1524,420772.0
1525,420637.0
1526,420471.0
1527,420446.0
1528,420489.0
1529,420587.0
1530,420677.0
1531,420553.0
1532,420567.0
1533,420783.0
1534,420873.0
1535,420738.0
1536,420723.0
1537,420736.0
1538,420890.0
1539,421029.0
1540,420978.0
1541,420913.0
1542,420881.0
1543,420814.0
1544,420848.0
1545,420881.0
1546,420679.0
1547,420700.0
1548,420847.0
1549,420869.0
1550,420887.0
1551,420784.0
1552,420931.0
1553,421154.0
1554,421148.0
1555,421021.0
1556,420933.0
1557,420818.0
1558,420830.0
1559,420983.0
1560,420875.0
1561,420808.0
1562,420849.0
1563,421054.0
1564,421110.0
1565,420992.0
1566,420932.0
1567,420819.0
1568,420861.0
1569,421069.0
1570,421109.0
1571,420993.0
1572,420983.0
1573,421165.0
1574,421256.0
1575,421125.0
1576,421074.0
1577,421198.0
1578,421291.0
1579,421078.0
1580,420976.0
1581,420904.0
1582,420912.0
1583,420938.0
1584,420984.0
1585,420908.0
1586,420791.0
1587,420887.0
1588,421028.0
1589,421078.0
1590,420989.0
1591,420858.0
1592,420867.0
1593,420823.0
1594,420799.0
1595,420733.0
1596,420626.0
1597,420616.0
1598,420771.0
1599,420875.0
1600,420799.0
1601,420736.0
1602,420734.0
1603,420939.0
1604,421048.0
1605,421081.0
1606,420979.0
1607,421006.0
1608,421128.0
1609,421106.0
1610,420823.0
1611,420742.0
1612,420819.0
1613,420921.0
1614,420895.0
1615,420937.0
1616,420690.0
1617,420600.0
1618,420618.0
1619,420681.0
1620,420602.0
1621,420589.0
1622,420559.0
1623,420679.0
1624,420617.0
1625,420699.0
1626,420602.0
1627,420614.0
1628,420709.0
1629,420679.0
1630,420670.0
1631,420504.0
1632,420414.0
1633,420633.0
1634,420712.0
1635,420716.0
1636,420601.0
1637,420557.0
1638,420549.0
1639,420659.0
1640,420532.0
1641,420513.0
1642,420548.0
1643,420869.0
1644,420847.0
1645,420675.0
1646,420608.0
1647,420776.0
1648,420918.0
1649,420964.0
1650,420906.0
1651,420814.0
1652,421120.0
1653,421344.0
1654,421267.0
1655,421064.0
1656,420723.0
1657,420894.0
1658,420911.0
1659,421073.0
1660,420923.0
1661,420755.0
1662,420674.0
1663,420914.0
1664,420995.0
1665,420956.0
1666,420801.0
1667,420896.0
1668,421173.0
1669,421085.0
1670,421008.0
1671,420834.0
1672,420754.0
1673,420618.0
1674,420799.0
1675,420756.0
1676,420601.0
1677,420543.0
1678,420749.0
1679,420895.0
1680,420833.0
1681,420446.0
1682,420614.0
1683,420923.0
1684,421016.0
1685,420953.0
1686,420958.0
1687,420938.0
1688,421065.0
1689,421046.0
1690,420997.0
1691,420887.0
1692,420777.0
1693,420853.0
1694,420946.0
1695,420969.0
1696,420820.0
1697,420682.0
1698,420675.0
1699,420713.0
1700,420726.0
1701,420662.0
1702,420667.0
1703,420959.0
1704,420949.0
1705,421012.0
1706,420959.0
1707,420964.0
1708,421037.0
1709,420965.0
1710,420850.0
1711,420857.0
1712,420853.0
1713,420843.0
1714,421126.0
1715,421031.0
1716,421004.0
1717,420943.0
1718,420964.0
1719,421110.0
1720,420996.0
1721,420820.0
1722,420784.0
1723,421133.0
1724,421078.0
1725,420833.0
1726,420683.0
1727,420912.0
1728,420920.0
1729,420768.0
1730,420731.0
1731,420598.0
1732,420754.0
1733,420841.0
1734,420964.0
1735,421031.0
1736,420984.0
1737,420996.0
1738,421229.0
1739,421430.0
1740,421313.0
1741,421176.0
1742,421139.0
1743,421294.0
1744,421223.0
1745,421006.0
1746,420911.0
1747,420971.0
1748,420899.0
1749,420891.0
1750,420952.0
1751,420770.0
1752,420706.0
1753,420854.0
1754,420940.0
1755,420782.0
1756,420786.0
1757,420718.0
1758,420747.0
1759,420834.0
1760,420794.0
1761,420489.0
1762,420409.0
1763,420525.0
1764,420669.0
1765,420534.0
1766,420536.0
1767,420759.0
1768,420701.0
1769,420664.0
1770,420690.0
1771,420660.0
1772,420565.0
1773,420634.0
1774,420807.0
1775,420939.0
1776,420773.0
1777,420693.0
1778,420843.0
1779,420847.0
1780,420685.0
1781,420717.0
1782,420720.0
1783,420798.0
1784,420774.0
1785,420847.0
1786,420630.0
1787,420473.0
1788,420545.0
1789,420593.0
1790,420493.0
1791,420425.0
1792,420503.0
1793,420715.0
1794,420813.0
1795,420559.0
1796,420414.0
1797,420493.0
1798,420647.0
1799,420727.0
1800,420783.0
1801,420634.0
1802,420398.0
1803,420402.0
1804,420549.0
1805,420338.0
1806,420142.0
1807,420168.0
1808,420144.0
1809,420308.0
1810,420331.0
1811,420231.0
1812,420085.0
1813,420251.0
1814,420353.0
1815,420146.0
1816,419962.0
1817,420138.0
1818,420354.0
1819,420509.0
1820,420321.0
1821,420136.0
1822,420304.0
1823,420610.0
1824,420611.0
1825,420512.0
1826,420341.0
1827,420336.0
1828,420417.0
1829,420368.0
