event_timestamp_ms,event_elapsed_ms,blink
4091.0,4091.0,1
10285.0,10285.0,1
17691.0,17691.0,1
30077.0,30077.0,1
34314.0,34314.0,1
34514.0,34514.0,1
44116.0,44116.0,1
52499.0,52499.0,1
62103.0,62103.0,1
73902.0,73902.0,1
80484.0,80484.0,1
91500.0,91500.0,1
104517.0,104517.0,1
110320.0,110320.0,1
