# Wink sensor recording
# Sensor: ADS1291
# Start timestamp millis: 1779205465283
# Start time: 2026-05-19 17:44:25
# Signals: ADS1291_EXG
# ADS1291 enabled: true
# ADS1291 sample_rate_hz: 250
# ADS1291 gain: 6
# ADS1291 mode: 1
# ADS1291 mode_label: EEG
sample_index,ADS1291_EXG
421,-1580.0
422,-1582.0
423,-1577.0
424,-1569.0
425,-1567.0
426,-1565.0
427,-1575.0
428,-1581.0
429,-1585.0
430,-1584.0
431,-1586.0
432,-1579.0
433,-1576.0
434,-1568.0
435,-1584.0
436,-1593.0
437,-1596.0
438,-1587.0
439,-1586.0
440,-1576.0
441,-1591.0
442,-1592.0
443,-1569.0
444,-1577.0
445,-1586.0
446,-1580.0
447,-1570.0
448,-1585.0
449,-1590.0
450,-1590.0
451,-1590.0
452,-1582.0
453,-1579.0
454,-1581.0
455,-1581.0
456,-1585.0
457,-1589.0
458,-1589.0
459,-1589.0
460,-1581.0
461,-1578.0
462,-1586.0
463,-1589.0
464,-1586.0
465,-1575.0
466,-1583.0
467,-1577.0
468,-1577.0
469,-1581.0
470,-1577.0
471,-1578.0
472,-1580.0
473,-1577.0
474,-1576.0
475,-1577.0
476,-1577.0
477,-1584.0
478,-1593.0
479,-1582.0
480,-1586.0
481,-1581.0
482,-1574.0
483,-1576.0
484,-1592.0
485,-1584.0
486,-1596.0
487,-1589.0
488,-1578.0
489,-1579.0
490,-1569.0
491,-1572.0
492,-1584.0
493,-1584.0
494,-1593.0
495,-1586.0
496,-1580.0
497,-1582.0
498,-1590.0
499,-1584.0
500,-1584.0
501,-1585.0
502,-1586.0
503,-1586.0
504,-1568.0
505,-1582.0
506,-1578.0
507,-1586.0
508,-1590.0
509,-1591.0
510,-1583.0
511,-1574.0
512,-1574.0
513,-1577.0
514,-1586.0
515,-1572.0
516,-1573.0
517,-1582.0
518,-1579.0
519,-1577.0
520,-1574.0
521,-1588.0
522,-1584.0
523,-1578.0
524,-1575.0
525,-1580.0
526,-1574.0
527,-1579.0
528,-1566.0
529,-1569.0
530,-1579.0
531,-1586.0
532,-1597.0
533,-1586.0
534,-1583.0
535,-1580.0
536,-1589.0
537,-1594.0
538,-1585.0
539,-1570.0
540,-1572.0
541,-1579.0
542,-1572.0
543,-1587.0
544,-1584.0
545,-1576.0
546,-1581.0
547,-1590.0
548,-1586.0
549,-1594.0
550,-1577.0
551,-1579.0
552,-1592.0
553,-1601.0
554,-1593.0
555,-1583.0
556,-1586.0
557,-1589.0
558,-1591.0
559,-1587.0
560,-1587.0
561,-1582.0
562,-1582.0
563,-1579.0
564,-1574.0
565,-1581.0
566,-1578.0
567,-1579.0
568,-1580.0
569,-1578.0
570,-1583.0
571,-1580.0
572,-1593.0
573,-1574.0
574,-1581.0
575,-1595.0
576,-1592.0
577,-1579.0
578,-1582.0
579,-1585.0
580,-1577.0
581,-1581.0
582,-1572.0
583,-1578.0
584,-1583.0
585,-1578.0
586,-1584.0
587,-1587.0
588,-1586.0
589,-1573.0
590,-1576.0
591,-1580.0
592,-1580.0
593,-1591.0
594,-1577.0
595,-1577.0
596,-1586.0
597,-1579.0
598,-1566.0
599,-1565.0
600,-1589.0
601,-1596.0
602,-1589.0
603,-1581.0
604,-1587.0
605,-1592.0
606,-1586.0
607,-1582.0
608,-1591.0
609,-1584.0
610,-1590.0
611,-1577.0
612,-1581.0
613,-1576.0
614,-1580.0
615,-1572.0
616,-1579.0
617,-1599.0
618,-1596.0
619,-1581.0
620,-1572.0
621,-1576.0
622,-1584.0
623,-1589.0
624,-1576.0
625,-1581.0
626,-1577.0
627,-1581.0
628,-1589.0
629,-1589.0
630,-1584.0
631,-1586.0
632,-1574.0
633,-1574.0
634,-1575.0
635,-1581.0
636,-1574.0
637,-1582.0
638,-1588.0
639,-1575.0
640,-1566.0
641,-1584.0
642,-1582.0
643,-1586.0
644,-1589.0
645,-1579.0
646,-1579.0
647,-1588.0
648,-1599.0
649,-1593.0
650,-1582.0
651,-1587.0
652,-1591.0
653,-1599.0
654,-1599.0
655,-1583.0
656,-1572.0
657,-1576.0
658,-1582.0
659,-1584.0
660,-1590.0
661,-1579.0
662,-1586.0
663,-1592.0
664,-1594.0
665,-1584.0
666,-1586.0
667,-1579.0
668,-1586.0
669,-1575.0
670,-1576.0
671,-1590.0
672,-1578.0
673,-1574.0
674,-1575.0
675,-1571.0
676,-1579.0
677,-1586.0
678,-1585.0
679,-1586.0
680,-1586.0
681,-1579.0
682,-1582.0
683,-1586.0
684,-1584.0
685,-1581.0
686,-1572.0
687,-1579.0
688,-1590.0
689,-1586.0
690,-1597.0
691,-1602.0
692,-1584.0
693,-1585.0
694,-1589.0
695,-1580.0
696,-1570.0
697,-1569.0
698,-1571.0
699,-1580.0
700,-1589.0
701,-1592.0
702,-1594.0
703,-1586.0
704,-1585.0
705,-1584.0
706,-1587.0
707,-1582.0
708,-1572.0
709,-1586.0
710,-1579.0
711,-1589.0
712,-1581.0
713,-1576.0
714,-1587.0
715,-1586.0
716,-1576.0
717,-1582.0
718,-1583.0
719,-1569.0
720,-1567.0
721,-1585.0
722,-1587.0
723,-1592.0
724,-1574.0
725,-1582.0
726,-1586.0
727,-1581.0
728,-1587.0
729,-1584.0
730,-1588.0
731,-1599.0
732,-1597.0
733,-1577.0
734,-1575.0
735,-1574.0
736,-1574.0
737,-1590.0
738,-1590.0
739,-1583.0
740,-1595.0
741,-1584.0
742,-1590.0
743,-1594.0
744,-1597.0
745,-1591.0
746,-1591.0
747,-1586.0
748,-1603.0
749,-1591.0
750,-1591.0
751,-1576.0
752,-1581.0
753,-1587.0
754,-1598.0
755,-1583.0
756,-1586.0
757,-1604.0
758,-1589.0
759,-1581.0
760,-1584.0
761,-1594.0
762,-1588.0
763,-1582.0
764,-1590.0
765,-1586.0
766,-1237.0
767,33253.0
768,95368.0
769,38504.0
770,-410.0
771,2589.0
772,71176.0
773,129721.0
774,72245.0
775,2923.0
776,4603.0
777,79555.0
778,131296.0
779,73322.0
780,3080.0
781,4135.0
782,77682.0
783,130754.0
784,72473.0
785,2941.0
786,6721.0
787,87194.0
788,134744.0
789,86868.0
790,7037.0
791,15481.0
792,105402.0
793,137719.0
794,113541.0
795,28721.0
796,55324.0
797,129189.0
798,138564.0
799,132481.0
800,98924.0
801,118329.0
802,137181.0
803,137429.0
804,134526.0
805,121214.0
806,128689.0
807,135879.0
808,135298.0
809,131811.0
810,111101.0
811,121545.0
812,134221.0
813,134868.0
