event_timestamp_ms,event_elapsed_ms,blink
3894.0,3894.0,1
7111.0,7111.0,1
12672.0,12672.0,1
18080.0,18080.0,1
21448.0,21448.0,1
24630.0,24630.0,1
28999.0,28999.0,1
33192.0,33192.0,1
36875.0,36875.0,1
45619.0,45619.0,1
49648.0,49648.0,1
53219.0,53219.0,1
56945.0,56945.0,1
60726.0,60726.0,1
64158.0,64158.0,1
67257.0,67257.0,1
70713.0,70713.0,1
73337.0,73337.0,1
