event_timestamp_ms,event_elapsed_ms,blink
6265.0,6265.0,1
8309.0,8309.0,1
10067.0,10067.0,1
18453.0,18453.0,1
23080.0,23080.0,1
28252.0,28252.0,1
34682.0,34682.0,1
38876.0,38876.0,1
44291.0,44291.0,1
