EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-5997	-3572.9749
-6526	-3613.3372
-7109	-3651.6362
-6873	-3683.409
-6211	-3705.5142
-5994	-3716.691
-6504	-3717.6604
-7053	-3710.7463
-6836	-3699.254
-6160	-3686.651
-5965	-3675.8916
-6474	-3668.9216
-7076	-3666.365
-6869	-3667.6382
-6169	-3671.2322
-5995	-3675.257
-6491	-3678.0652
-7032	-3678.5684
-6826	-3676.4968
-6158	-3672.287
-5987	-3666.8926
-6469	-3661.4927
-7063	-3657.0662
-6892	-3654.127
-6214	-3652.6013
-6021	-3651.9834
-6516	-3651.6438
-7104	-3651.1382
-6924	-3650.462
-6195	-3650.1533
-5997	-3651.2249
-6486	-3654.9275
-7009	-3662.2524
-6834	-3673.4824
-6149	-3687.7532
-5962	-3703.0244
-6463	-3716.3232
-7045	-3724.1682
-6871	-3723.3074
-6166	-3711.4924
-5972	-3688.1233
-6501	-3654.7327
-7069	-3614.9185
-6848	-3573.9429
-6142	-3537.8035
-5981	-3512.2505
-6518	-3501.8079
-7066	-3508.8635
-6827	-3533.2046
-6154	-3571.9895
-5972	-3620.2473
-6489	-3671.7666
-7047	-3720.216
-6834	-3760.2236
-6127	-3788.131
-5969	-3802.4692
-6451	-3804.1018
-6974	-3795.7395
-6816	-3781.2346
-6154	-3764.7095
-5983	-3749.8
-6447	-3739.141
-6987	-3734.0203
-6789	-3734.454
-6175	-3739.3677
-6006	-3747.17
-6467	-3756.2537
-7013	-3765.2837
-6830	-3773.4402
-6159	-3780.3677
-5997	-3786.0337
-6492	-3790.6272
-7035	-3794.2527
-6844	-3796.8926
-6181	-3798.3508
-6036	-3798.4153
-6514	-3797.1611
-6992	-3795.0432
-6787	-3792.9412
-6121	-3791.9978
-5926	-3793.3816
-6391	-3797.9385
-6992	-3805.6956
-6829	-3815.6436
-6197	-3825.5786
-6055	-3832.3796
-6549	-3832.589
-7109	-3823.071
-6929	-3801.848
-6294	-3768.7004
-6149	-3725.5732
-6681	-3676.6301
-7199	-3627.7405
-6984	-3585.635
-6325	-3556.659
-6207	-3545.6929
-6722	-3555.3096
-7239	-3585.0955
-6976	-3631.7642
-6217	-3689.5696
-6046	-3751.0813
-6593	-3808.7217
-7143	-3855.9644
-6948	-3888.3574
-6276	-3904.0833
-6150	-3904.0457
-6711	-3891.5637
-7267	-3871.4856
-7041	-3849.165
-6354	-3829.3376
-6196	-3815.3174
-6703	-3808.6472
-7247	-3809.012
-7031	-3814.658
-6302	-3822.9685
-6083	-3831.2058
-6544	-3837.2664
-7287	-3840.0525
-7065	-3839.7644
-6368	-3837.5305
-6201	-3834.9944
-6740	-3833.8777
-7288	-3835.417
-7027	-3840.022
-6322	-3847.0566
-6215	-3854.9727
-6789	-3861.8027
-7282	-3865.6074
-7049	-3864.9448
-6459	-3859.1677
-6372	-3848.6565
-6939	-3834.8127
-7409	-3819.755
-7117	-3805.868
-6381	-3795.2573
-6249	-3789.318
-6826	-3788.5571
-7386	-3792.5408
-7111	-3800.0251
-6372	-3809.1912
-6281	-3817.9944
-6890	-3824.7122
-7427	-3828.2043
-7161	-3828.1084
-6446	-3824.721
-6339	-3818.8481
-6897	-3811.6472
-7421	-3804.351
-7124	-3798.087
-6421	-3793.407
-6464	-3790.216
-7171	-3788.1313
-7718	-3786.5615
-7373	-3784.8994
-6568	-3782.572
-6443	-3779.218
-7052	-3774.8523
-7585	-3769.8643
-7307	-3764.899
-6532	-3760.6633
-6474	-3757.7285
-7102	-3756.564
-7636	-3757.407
-7367	-3760.2349
-6630	-3764.7075
-6487	-3770.2405
-7133	-3776.183
-7684	-3781.875
-7291	-3786.8018
-6447	-3790.4705
-6353	-3792.4263
-7047	-3792.394
-7663	-3790.249
-7357	-3786.0283
-6561	-3779.8315
-6437	-3771.846
-7067	-3762.514
-7518	-3752.5486
-7079	-3742.9543
-6231	-3734.8857
-6057	-3729.59
-6661	-3728.383
-7271	-3732.4329
-7011	-3742.605
-6296	-3759.1816
-6246	-3781.6929
-6896	-3809.0286
-7430	-3839.386
-7036	-3870.481
-6156	-3899.6812
-6028	-3924.2869
-6704	-3942.0344
-7251	-3951.4104
-6919	-3951.907
-6169	-3944.0232
-6177	-3929.2192
-6923	-3909.9033
-7457	-3889.0957
-7058	-3869.9514
-6236	-3855.2273
-6155	-3846.8228
-6889	-3845.7415
-7427	-3851.9268
-7003	-3864.2874
-6169	-3880.7964
-6149	-3898.8093
-6902	-3915.6138
-7449	-3928.898
-6983	-3937.0818
-6094	-3939.4094
-6012	-3936.0342
-6667	-3928.0427
-7163	-3917.2483
-6829	-3905.7896
-6086	-3895.719
-6115	-3888.6194
-6872	-3885.5427
-7381	-3886.8833
-6923	-3892.3862
-6077	-3901.1982
-6023	-3912.061
-6799	-3923.7156
-7311	-3935.1902
-6881	-3945.9512
-6064	-3955.8008
-6058	-3964.8367
-6809	-3973.4478
-7342	-3982.1265
-6879	-3991.2598
-6052	-4000.8074
-6062	-4010.227
-6822	-4018.7034
-7364	-4025.2773
-6958	-4029.0706
-6132	-4029.398
-6122	-4025.9736
-6847	-4019.2063
-7355	-4010.231
-6957	-4000.7356
-6147	-3992.6548
-6087	-3987.826
-6807	-3987.8179
-7307	-3993.6646
-6897	-4005.6682
-6116	-4023.2437
-6103	-4045.0435
-6857	-4069.3157
-7407	-4094.2021
-6995	-4118.055
-6237	-4139.532
-6214	-4157.7983
-6889	-4172.6323
-7393	-4184.3325
-7029	-4193.5254
-6254	-4200.8003
-6195	-4206.5654
-6869	-4211.0107
-7373	-4214.104
-7093	-4215.6426
-6352	-4215.3936
-6224	-4213.226
-6924	-4209.385
-7437	-4204.5767
-7070	-4199.8926
-6304	-4196.4897
-6224	-4195.312
-6884	-4196.874
-7382	-4201.0137
-7036	-4206.739
-6312	-4212.16
-6280	-4214.7275
-6949	-4211.785
-7434	-4201.0547
-7060	-4181.1357
-6357	-4151.7915
-6314	-4114.1426
-6954	-4070.718
-7421	-4025.1023
-7089	-3981.3496
-6348	-3943.2664
-6321	-3913.71
-6936	-3894.237
-7409	-3884.8247
-7081	-3883.9321
-6364	-3888.7173
-6282	-3895.6802
-6868	-3901.4612
-7354	-3903.4912
-7034	-3900.5005
-6351	-3892.6519
-6296	-3881.5
-6942	-3869.6973
-7409	-3860.42
-7084	-3856.6177
-6346	-3860.3347
-6361	-3872.1768
-7031	-3891.2678
-7531	-3915.3074
-7232	-3940.95
-6471	-3964.3237
-6401	-3981.6704
-7011	-3990.1228
-7476	-3988.0972
-7172	-3975.5332
-6475	-3953.827
-6407	-3925.5168
-7072	-3893.973
-7551	-3862.8271
-7221	-3835.4124
-6441	-3814.279
-6235	-3800.8926
-6741	-3795.63
-7212	-3797.7874
-6862	-3805.8552
-6136	-3817.6863
-6129	-3830.8499
-6784	-3843.1072
-7227	-3852.6633
-6901	-3858.347
-6157	-3859.553
-6112	-3856.3887
-6821	-3849.6677
-7266	-3840.7974
-6874	-3831.5222
-6176	-3823.5894
-6077	-3818.562
-6682	-3817.6394
-7103	-3821.4492
-6704	-3829.901
-5971	-3842.1404
-5947	-3856.621
-6617	-3871.426
-7132	-3884.5764
-6749	-3894.349
-5970	-3899.5308
-5943	-3899.5806
-6634	-3894.8882
-7094	-3886.6814
-6695	-3876.8167
-6003	-3867.3528
-6014	-3860.241
-6713	-3857.0823
-7208	-3858.8232
-6809	-3865.6099
-6044	-3876.7505
-6039	-3890.8762
-6754	-3906.341
-7262	-3921.5078
-6832	-3935.0764
-6054	-3946.1724
-6044	-3954.4453
-6757	-3960.1948
-7221	-3964.1226
-6758	-3967.1665
-6009	-3970.1526
-6017	-3973.6416
-6732	-3977.895
-7230	-3982.8113
-6779	-3988.0134
-5978	-3992.8901
-6004	-3996.7285
-6786	-3999.0815
-7242	-3999.7913
-6849	-3999.0242
-6140	-3997.1812
-6123	-3994.8328
-6814	-3992.7078
-7304	-3991.55
-6879	-3991.9778
-6108	-3994.3325
-6067	-3998.6912
-6782	-4004.9255
-7352	-4012.6697
-6961	-4021.3755
-6144	-4030.2812
-6166	-4038.4558
-6916	-4045.022
-7408	-4049.2012
-6972	-4050.384
-6199	-4048.179
-6199	-4042.5405
-6947	-4033.9053
-7386	-4023.2283
-6957	-4011.8552
-6155	-4001.293
-6177	-3993.033
-6911	-3988.4429
-7405	-3988.4753
-6982	-3993.5059
-6163	-4003.1794
-6169	-4016.4595
-6894	-4031.9683
-7401	-4048.1904
-6999	-4063.7397
-6177	-4077.6443
-6161	-4089.4927
-6667	-4099.636
-6952	-4108.905
-6908	-4118.216
-6229	-4128.4014
-6252	-4139.722
-6914	-4151.7046
-7428	-4162.969
-6989	-4171.354
-6144	-4174.1875
-6105	-4168.8096
-6798	-4153.241
-7255	-4126.66
-6725	-4089.723
-5866	-4044.6462
-5772	-3995.0361
-6399	-3945.4695
-6749	-3900.7612
-6289	-3865.1392
-5597	-3841.501
-5691	-3830.905
-6458	-3832.5085
-7001	-3843.6052
-6622	-3860.1096
-5927	-3877.2122
-5976	-3890.2214
-6651	-3895.4492
-7031	-3890.7036
-6669	-3875.536
-5987	-3851.262
-6032	-3820.6343
-6752	-3787.3562
-7246	-3755.3347
-6866	-3727.995
-6108	-3707.7417
-6097	-3695.6938
-6772	-3691.7053
-7266	-3694.5051
-6906	-3702.1072
-6205	-3712.2534
-6203	-3722.94
-6877	-3732.834
-7332	-3741.3767
-6996	-3748.7607
-6257	-3755.7537
-6219	-3763.3552
-6867	-3772.5483
-7334	-3783.898
-6981	-3797.3042
-6051	-3812.0093
-5676	-3826.6355
-6417	-3839.401
-7087	-3848.5103
-6953	-3852.493
-6321	-3850.5725
-6337	-3842.843
-7052	-3830.4182
-7527	-3815.2556
-7164	-3799.8738
-6507	-3786.9075
-6459	-3778.7212
-6852	-3777.0898
-7221	-3782.7354
-7126	-3795.1438
-6445	-3812.7915
-6406	-3833.2595
-7043	-3853.8047
-7492	-3871.8235
-7159	-3885.285
-6477	-3893.132
-6426	-3895.505
-7042	-3893.7834
-7488	-3890.2349
-7122	-3887.5676
-6441	-3888.2898
-6429	-3894.1875
-7025	-3905.9983
-7520	-3923.1128
-7208	-3943.6755
-6472	-3964.9666
-6459	-3983.9204
-7106	-3997.877
-7559	-4005.1553
-7213	-4005.4243
-6499	-3999.8083
-6417	-3990.6226
-7072	-3980.9463
-7541	-3973.8413
-7194	-3971.6262
-6503	-3975.2222
-6448	-3983.8533
-7110	-3995.184
-7552	-4005.7854
-7177	-4011.8765
-6516	-4010.1643
-6480	-3998.7612
-7109	-3977.8293
-7578	-3949.724
-7149	-3918.722
-6283	-3890.2065
-5971	-3869.6165
-6629	-3861.2847
-7259	-3867.3894
-7231	-3887.3093
-6569	-3917.554
-6561	-3952.0884
-7193	-3983.374
-7669	-4003.6028
-7311	-4006.0303
-6581	-3986.1865
-6580	-3942.6501
-7222	-3877.477
-7649	-3795.915
-7316	-3705.536
-6645	-3615.1187
-6581	-3533.3813
-7150	-3467.843
-7586	-3423.8557
-7277	-3404.0393
-6616	-3408.1335
-6564	-3433.3474
-7211	-3475.025
-7642	-3527.383
-7306	-3584.3057
-6635	-3640.089
-6597	-3689.969
-7235	-3730.6345
-7686	-3760.3533
-7339	-3778.9844
-6637	-3787.8728
-6561	-3789.6084
-7214	-3787.6772
-7689	-3786.028
-7378	-3788.468
-6686	-3798.0845
-6614	-3816.673
-7227	-3844.354
-7652	-3879.3354
-7301	-3917.9607
-6657	-3955.1125
-6614	-3985.0154
-7227	-4002.2551
-7658	-4002.7788
-7347	-3984.7705
-6721	-3949.2837
-6710	-3900.3633
-7367	-3844.6582
-7786	-3790.458
-7423	-3746.3306
-6769	-3719.6667
-6715	-3715.3994
-7340	-3735.1392
-7819	-3776.7869
-7491	-3834.8958
-6866	-3901.6223
-6892	-3968.1638
-7619	-4026.3618
-8078	-4070.0676
-7797	-4096.041
-7181	-4104.335
-7284	-4098.0073
-7973	-4082.3064
-8484	-4063.338
-8194	-4046.782
-7556	-4036.7227
-7546	-4035.0566
-8246	-4041.3823
-8678	-4053.3672
-8298	-4067.5479
-7648	-4080.3374
-7574	-4088.997
-8228	-4092.2532
-8584	-4090.542
-8150	-4085.6558
-7442	-4080.1047
-7367	-4076.398
-7922	-4076.2979
-8294	-4080.297
-7952	-4087.4548
-7296	-4095.6792
-7253	-4102.432
-7780	-4105.5635
-8151	-4103.9136
-7809	-4097.6953
-7120	-4088.5964
-7011	-4079.3684
-7648	-4073.091
-8061	-4072.2246
-7628	-4077.7551
-6988	-4088.6584
-6958	-4101.904
-7577	-4113.0156
-8004	-4116.9062
-7636	-4109.095
-6942	-4086.8909
-6914	-4050.2908
-7568	-4002.4268
-7958	-3949.1958
-7607	-3898.329
-6941	-3858.025
-6931	-3835.4265
-7564	-3835.2935
-7917	-3858.8923
-7533	-3903.7258
-6852	-3963.9111
-6799	-4031.0725
-7429	-4096.058
-7847	-4150.502
-7521	-4188.213
-6892	-4206.1025
-6921	-4204.5845
-7526	-4187.2974
-7899	-4160.0693
-7516	-4129.624
-6845	-4102.217
-6839	-4082.5627
-7483	-4073.136
-7905	-4073.9265
-7549	-4082.7725
-6866	-4096.152
-6860	-4110.106
-7497	-4121.267
-7944	-4127.4863
-7629	-4128.1904
-6981	-4124.2847
-6989	-4117.7407
-7646	-4111.0063
-8018	-4106.2607
-7599	-4104.809
-6981	-4106.7773
-7031	-4111.1567
-7724	-4116.169
-8111	-4119.7974
-7732	-4120.304
-7026	-4116.783
-7004	-4109.385
-7762	-4099.431
-8166	-4089.0974
-7794	-4080.8909
-7241	-4077.013
-7397	-4078.9058
-8212	-4086.9407
-8777	-4100.311
-8501	-4117.1865
-7834	-4135.1187
-7810	-4151.598
-8621	-4164.6724
-9047	-4173.4873
-8645	-4178.4556
-7948	-4181.2646
-8012	-4184.577
-8705	-4191.761
-9094	-4206.314
-8759	-4231.091
-8144	-4267.8833
-8153	-4317.1797
-8622	-4378.286
-8922	-4449.2666
-8760	-4527.171
-8036	-4608.568
-8014	-4689.7856
-8696	-4767.342
-9049	-4838.187
-8643	-4899.8423
-7898	-4950.4136
-7807	-4988.4487
-8356	-5013.165
-8678	-5024.35
-8288	-5022.28
-7616	-5007.744
-7572	-4982.043
-8151	-4947.013
-8530	-4904.932
-8079	-4858.3115
-7398	-4809.662
-7389	-4761.2534
-8004	-4714.943
-8407	-4671.973
-8052	-4632.8613
-7375	-4597.3774
-7401	-4564.695
-8041	-4533.7847
-8366	-4503.6196
-8034	-4473.3813
-7391	-4442.7397
-7315	-4411.943
-7984	-4381.807
-8295	-4353.6313
-7862	-4328.7935
-7251	-4308.461
-7259	-4293.3657
-7851	-4283.647
-8214	-4278.735
-7789	-4277.378
-7136	-4277.789
-7105	-4277.968
-7726	-4276.074
-8116	-4270.7114
-7756	-4261.1416
-7137	-4247.342
-7154	-4230.0664
-7756	-4210.755
-8117	-4191.2886
-7722	-4173.545
-7104	-4159.104
-7116	-4148.983
-7776	-4143.659
-8095	-4142.9463
-7701	-4145.967
-7093	-4151.299
-7151	-4157.247
-7762	-4162.239
-8064	-4165.0254
-7691	-4164.8364
-7093	-4161.575
-7092	-4155.853
-7672	-4148.9795
-8047	-4142.718
