EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-29364	-23675.764
-49119	-23655.639
-55340	-23640.74
-43742	-23631.316
-24352	-23627.412
-29455	-23625.979
-49102	-23626.074
-55176	-23627.578
-43630	-23626.527
-24340	-23619.809
-29566	-23603.523
-49106	-23578.86
-55049	-23550.844
-43548	-23522.588
-24357	-23499.426
-29654	-23485.086
-49153	-23486.027
-54964	-23508.605
-43462	-23552.412
-24369	-23614.635
-29863	-23687.11
-49131	-23762.748
-54761	-23834.701
-43308	-23892.592
-24544	-23928.613
-30172	-23936.129
-49052	-23915.893
-54625	-23873.67
-43292	-23815.617
-24922	-23750.404
-30367	-23685.475
-49125	-23630.64
-54492	-23594.814
-43196	-23579.723
-24382	-23584.459
-30324	-23602.764
-49299	-23630.004
-54564	-23661.96
-43287	-23690.955
-24486	-23711.93
-30535	-23719.957
-49352	-23716.664
-54483	-23707.004
-43201	-23693.385
-24574	-23679.576
-30620	-23666.912
-49312	-23659.342
-54301	-23660.285
-43063	-23667.654
-24597	-23679.018
-30794	-23689.334
-49269	-23697.627
-54173	-23704.54
-42960	-23707.79
-24521	-23707.225
-30823	-23701.436
-49248	-23693.635
-53984	-23687.902
-42881	-23684.023
-24969	-23682.186
-31169	-23680.164
-49284	-23679.346
-53926	-23681.893
-42833	-23686.523
-24714	-23693.482
-31209	-23701.617
-49287	-23714.197
-53771	-23735.244
-42708	-23764.367
-24562	-23801.2
-31216	-23841.885
-49327	-23885.186
-53680	-23929.436
-42686	-23968.371
-24430	-23996.986
-30903	-24009.17
-49210	-24004.31
-53491	-23984.662
-42510	-23951.041
-24821	-23907.168
-31551	-23856.033
-49358	-23804.926
-53507	-23761.469
-42542	-23728.197
-24573	-23707.012
-31494	-23695.559
-49401	-23693.844
-53416	-23701.244
-42452	-23712.598
-24397	-23724.213
-31466	-23730.834
-49351	-23732.592
-53276	-23731.398
-42322	-23726.467
-24204	-23719.125
-31460	-23708.457
-49371	-23697.705
-53207	-23690.04
-42251	-23684.125
-24197	-23679.396
-31527	-23672.424
-49435	-23664.021
-53135	-23655.854
-42171	-23646.217
-24007	-23635.566
-31515	-23622.299
-49436	-23609.547
-53080	-23600.947
-42099	-23595.908
-24000	-23594.775
-31556	-23594.613
-49457	-23596.195
-53011	-23600.34
-41971	-23603.984
-23724	-23605.94
-31519	-23602.873
-49509	-23596.895
-52986	-23591.246
-41909	-23586.078
-23627	-23583.479
-31548	-23582.535
-49545	-23586.46
-52937	-23597.758
-41794	-23614.238
-23031	-23634.389
-31023	-23653.111
-49556	-23669.281
-52880	-23682.414
-41709	-23689.53
-23627	-23690.117
-31669	-23682.12
-49617	-23669.215
-52834	-23656.318
-41582	-23644.96
-23219	-23638.273
-31567	-23635.7
-49619	-23640.164
-52749	-23653.537
-41456	-23672.645
-23112	-23695.062
-31601	-23714.836
-49709	-23730.678
-52692	-23742.148
-41366	-23746.127
-23070	-23742.611
-31662	-23729.75
-49682	-23711.47
-52608	-23692.592
-41206	-23674.516
-22951	-23660.105
-31707	-23648.404
-49662	-23642.307
-52511	-23643.982
-41119	-23651.111
-22866	-23662.746
-31745	-23674.42
-49731	-23686.56
-52483	-23699.992
-41080	-23712.441
-22853	-23723.754
-31839	-23730.691
-49750	-23734.877
-52405	-23737.875
-40979	-23737.553
-22606	-23733.604
-31873	-23722.223
-49876	-23704.873
-52379	-23683.604
-40911	-23657.86
-22734	-23629.838
-32016	-23599.158
-49863	-23570.71
-52311	-23549.643
-40797	-23537.291
-21801	-23536.201
-31035	-23543.9
-49852	-23560.945
-52247	-23586.877
-40747	-23617.133
-22789	-23648.31
-32184	-23673.602
-49971	-23691.516
-52244	-23701.834
-40691	-23702.459
-22465	-23694.664
-32167	-23676.914
-49980	-23653.469
-52186	-23628.807
-40576	-23604.111
-22348	-23582.021
-32225	-23560.662
-50057	-23542.508
-52136	-23529.498
-40451	-23520.127
-22369	-23514.719
-32404	-23509.693
-50139	-23506.56
-52142	-23506.756
-40366	-23508.607
-22227	-23512.209
-32480	-23513.264
-50223	-23512.469
-52149	-23510.451
-40271	-23505.143
-22007	-23497.016
-32539	-23483.082
-50315	-23466.545
-52114	-23451.076
-40225	-23437.723
-22085	-23429.344
-32592	-23423.893
-50347	-23423.441
-52071	-23428.527
-40122	-23435.4
-22069	-23441.422
-32669	-23439.576
-50429	-23428.645
-52085	-23408.701
-39986	-23378.828
-21841	-23342.287
-32705	-23299.88
-50467	-23258.879
-52062	-23226.562
-39954	-23206.498
-21305	-23202.498
-31970	-23211.373
-50464	-23232.41
-52045	-23262.73
-39928	-23295.34
-22046	-23324.979
-32934	-23343.176
-50637	-23348.562
-52042	-23342.309
-39819	-23325.36
-22011	-23302.598
-33060	-23275.465
-50676	-23250.756
-51973	-23233.75
-39690	-23225.143
-21901	-23225.438
-33171	-23228.758
-50756	-23233.59
-51959	-23237.852
-39617	-23237.5
-21889	-23232.094
-33299	-23218.432
-50809	-23200.557
-51914	-23183.209
-39547	-23168.656
-21664	-23160.502
-33091	-23156.264
-50852	-23157.238
-51862	-23162.854
-39439	-23168.914
-21887	-23173.262
-33533	-23170.035
-50900	-23160.639
-51871	-23147.986
-39405	-23134.164
-21970	-23124.154
-33690	-23118.29
-50952	-23121.041
-51816	-23134.342
-39295	-23154.832
-21793	-23178.752
-33693	-23195.879
-51003	-23201.48
-51788	-23191.594
-39249	-23162.578
-21836	-23116.441
-33807	-23054.354
-51026	-22986.43
-51705	-22924.145
-39131	-22876.578
-21377	-22852.947
-33349	-22854.129
-51006	-22882.08
-51661	-22933.93
-39168	-23000.377
-22094	-23071.936
-34084	-23134.318
-51187	-23180.586
-51686	-23206.625
-39029	-23210.127
-21832	-23194.941
-34096	-23163.402
-51224	-23125.574
-51619	-23091.004
-38956	-23065.447
-21834	-23053.98
-34172	-23053.717
-51229	-23064.67
-51567	-23084.068
-38871	-23105.734
-21685	-23125.879
-34217	-23137.19
-51254	-23140.25
-51532	-23136.924
-38814	-23128.336
-21806	-23118.418
-34334	-23106.271
-51306	-23096.232
-51487	-23090.69
-38754	-23088.438
-21876	-23089.58
-34447	-23089.002
-51354	-23088.012
-51460	-23087.74
-38637	-23087.867
-21692	-23090.752
-34524	-23093.822
-51413	-23100.12
-51380	-23110.604
-38501	-23122.46
-21702	-23133.557
-34655	-23136.021
-51496	-23128.332
-51392	-23109.111
-38461	-23076.738
-21779	-23034.238
-34786	-22982.357
-51509	-22930.219
-51306	-22886.799
-38303	-22858.303
-21650	-22851.137
-34870	-22863.633
-51474	-22897.188
-51261	-22948.479
-38349	-23009.174
-21985	-23071.826
-35059	-23124.555
-51636	-23163.566
-51210	-23186.879
-38179	-23193.488
-21783	-23187.457
-35131	-23170.086
-51666	-23149.93
-51198	-23133.705
-38114	-23124.158
-21838	-23123.63
-35264	-23127.084
-51672	-23134.1
-51154	-23141.887
-38040	-23145.572
-21833	-23143.645
-35358	-23131.572
-51724	-23113.523
-51089	-23094.055
-37950	-23076.383
-21877	-23065.727
-35478	-23061.342
-51738	-23067.176
-51023	-23083.715
-37854	-23107.256
-21862	-23134.99
-35607	-23158.84
-51747	-23178.021
-50989	-23191.54
-37811	-23197.95
-21952	-23199.383
-35722	-23194.219
-51772	-23187.807
-50946	-23183.416
-37718	-23181.004
-21938	-23181.12
-35812	-23178.12
-51817	-23172.363
-50842	-23162.502
-37566	-23145.93
-21809	-23123.607
-35941	-23093.416
-51829	-23061.777
-50764	-23034.54
-37459	-23015.61
-21692	-23010.21
-35856	-23016.756
-51825	-23038.326
-50737	-23073.775
-37467	-23117.32
-22012	-23164.102
-36107	-23204.186
-51909	-23235.164
-50747	-23254.6
-37319	-23260.168
-21800	-23253.926
-36183	-23234.834
-51922	-23209.98
-50649	-23184.896
-37207	-23162.525
-21857	-23146.643
-36264	-23134.62
-51955	-23129.38
-50626	-23130.742
-37136	-23135.88
-21883	-23143.908
-36406	-23149.408
-51996	-23154.525
-50588	-23160.016
-37077	-23165.104
-21839	-23171.098
-36476	-23174.229
-52063	-23177.408
-50568	-23180.996
-36999	-23183.154
-21879	-23183.953
-36536	-23178.973
-52084	-23171.383
-50506	-23162.803
-36890	-23153.588
-21817	-23146.447
-36597	-23139.09
-52107	-23135.936
-50490	-23138.41
-36804	-23144.977
-21879	-23155.219
-36760	-23163.217
-52198	-23169.96
-50468	-23174.6
-36745	-23175.031
-21934	-23172.25
-36841	-23163.455
-52176	-23153.895
-50347	-23146.81
-36626	-23143.479
-21731	-23146.47
-36727	-23152.422
-52207	-23163.957
-50344	-23180.387
-36590	-23198.01
-21919	-23215.074
-36958	-23225.326
-52237	-23230.443
-50297	-23230.908
-36489	-23226.426
-21934	-23219.547
-37065	-23208.615
-52277	-23199.078
-50250	-23193.586
-36402	-23192.137
-21924	-23195.678
-37143	-23199.592
-52300	-23205.678
-50171	-23213.088
-36275	-23219.293
-21827	-23224.145
-37187	-23223.398
-52344	-23220.586
-50142	-23217.283
-36160	-23213.582
-21702	-23211.488
-37186	-23207.896
-52352	-23206.525
