EEG_CH1_RAW	EEG_CH1_BP_0p5_20
732196	-149437.9
-1330006	-133794.81
823226	-121602.734
5857953	-112972.07
7986719	-107528.125
5524002	-104573.01
1036474	-103286.58
2009633	-102923.25
7417709	-102965.016
8388607	-103204.234
6808888	-103745.555
2105623	-104934.18
3694754	-107231.64
7799824	-111070.445
8017620	-116720.5
6174739	-124197.04
3941303	-133229.73
5937813	-143300.27
6026968	-153742.58
3312432	-163887.75
1240522	-173228.45
-420214	-181471.6
1355453	-188900.84
970245	-196241.36
-55627	-204768.89
-1700529	-215975.89
-3145057	-231544.39
-1155852	-253055.23
-6622	-281726.78
-73534	-318104.03
-1732047	-361901.88
-3181941	-411833.4
-1231462	-465590.66
-29034	-519955.56
-80824	-570989.6
-1995459	-614426.7
-4117373	-646065.3
-2351959	-662232.0
-277939	-660166.1
-79959	-638542.3
-1951438	-597488.44
-3941921	-538757.75
-2027524	-465581.75
-184811	-382351.28
-65924	-294271.25
-1678737	-206719.48
-3129326	-124766.46
-983665	-52663.035
100293	6506.362
-36962	51186.195
-1085382	81238.81
-2013532	97885.766
-592424	103421.695
142737	100752.36
18879	93106.36
-882284	83464.18
-1702132	74295.72
-624549	67323.31
140958	63407.02
55961	62726.902
-785686	64642.56
-1667297	68323.305
-678958	72698.1
393498	76680.8
89368	79614.82
-904791	81000.29
-1821679	80793.7
-770450	79168.695
1189421	76481.69
1370479	73165.5
-458349	69646.52
-2231507	66249.44
-1420401	63221.742
1791481	60724.71
2976993	58861.05
214568	57676.285
-2960769	57220.543
-2370216	57501.773
1766875	58443.465
3791573	59826.02
1471656	61236.535
-1162792	62057.7
-747049	61501.453
2927432	58713.586
4609466	52932.047
1708499	43666.13
-1938675	30913.846
-1475467	15242.305
2916249	-2158.438
4940788	-19562.373
2498576	-34927.805
-1072310	-46181.46
-473893	-51623.92
403445	-50308.297
-119449	-42185.457
-675489	-28291.11
-870286	-10644.681
-730068	8044.3027
-278944	24810.445
-291494	36955.637
-687752	42568.066
-855987	40880.52
-742744	32506.86
-257104	19356.113
-355521	4305.516
-722739	-9331.661
-816977	-18485.61
-751527	-20946.576
-505772	-15889.514
-583564	-4139.2065
-804864	11873.39
-712956	28493.965
-743366	41456.81
-765612	46679.043
-822119	41055.438
-742658	23110.555
-280270	-6622.86
-592986	-45576.34
-820640	-89488.07
-866963	-133058.53
-907563	-170814.3
-900455	-197975.66
-856327	-211286.0
-628599	-209522.39
-585355	-193675.16
-822292	-166756.12
-914238	-133256.4
-862630	-98404.63
-426523	-67309.11
-464931	-44167.953
-811158	-31694.115
-960339	-30730.084
-871580	-40358.73
-340539	-58165.723
-414174	-80759.44
-799142	-104434.81
-980641	-125651.15
-886902	-141712.2
-325864	-150997.38
-395798	-153028.28
-814158	-148423.58
-1042802	-138532.47
-961648	-125125.65
-359415	-110029.29
-423745	-94887.2
-894531	-80900.266
-1064509	-68778.05
-846934	-58701.87
-241654	-50636.824
-26744	-44054.656
-419523	-38339.05
-715269	-32855.395
-499932	-27118.533
-120174	-20719.346
-44093	-13252.614
-441311	-4350.2793
-654447	6105.0835
416458	17988.246
1473936	30930.248
133733	44266.312
-1881551	57057.73
-5199642	68176.71
-4364574	76457.05
-1039797	80986.88
-1686	81096.984
-1952759	76726.05
-5514157	68496.46
-4851401	57728.844
-1282386	46379.938
-31596	36660.848
-2034324	30806.953
-5625185	30672.283
-4913003	37380.168
-1253639	51068.844
5099	70803.64
-1927129	94649.266
-5436019	119936.375
-4607652	143668.11
-1028370	162950.0
53585	175604.98
-1616957	180460.89
-4520613	177602.4
-3513909	168387.42
-675244	155162.17
20643	141089.61
-1380913	129488.7
-3707452	123341.32
-2625073	124817.57
-378856	134871.72
21009	153189.88
-1200239	178366.3
-3176364	208091.8
-2210140	239543.53
-256159	269951.56
-10113	296811.25
-1123811	318495.53
-2819561	334236.1
-1866948	344199.5
-105297	349312.8
67240	350878.7
-832736	350393.03
-2246076	349156.84
-1417833	348089.0
60230	347642.38
83544	347836.72
-800607	348419.94
-2005678	349048.78
-1231752	349477.7
305963	349627.72
354295	349739.0
-591500	350230.16
-1792736	351558.7
-1174403	354049.84
469704	357719.06
907983	362159.16
-90624	366783.4
-1348401	370780.9
-864903	373380.44
691181	374135.66
1212987	372980.34
215697	370522.34
-1035959	367674.25
-587734	365619.62
803125	365645.66
1090421	368568.06
168616	374617.06
-1012149	383106.62
-552228	392723.6
642134	401559.47
631683	407803.4
-167942	409966.3
-1259848	407436.53
-732795	400711.38
359609	391522.2
224721	382472.28
-445554	376552.12
-1461612	376541.72
-913368	384230.56
95587	399847.0
94254	421593.44
-459174	445805.16
-1297742	467105.6
-582502	479299.97
30705	476301.1
10250	453111.75
-464772	406924.9
-1376846	337341.5
-920872	246995.78
6579	140940.38
15159	26193.105
-657239	-89466.17
-1764464	-198317.31
-1149603	-293923.12
-90949	-372242.03
15756	-431908.97
-645469	-474476.38
-1675284	-503897.88
-924842	-525975.7
-5190	-547223.3
-4144	-573885.44
-614839	-611066.25
-1548060	-661663.25
-829087	-726102.3
2168	-802361.06
-5537	-886169.5
-640980	-971931.4
-1668880	-1053154.9
-956584	-1123687.6
-16452	-1178711.4
9293	-1215281.2
-731751	-1232792.9
-2056511	-1232825.4
-1363802	-1218837.9
6441	-1195410.8
21390	-1167313.6
-907228	-1138488.4
-2397432	-1111313.5
-1629425	-1086062.6
52726	-1060760.2
86414	-1031589.75
-857064	-993706.2
-2293352	-942287.5
-1530859	-873717.6
29486	-786580.1
81674	-682284.6
-689628	-565198.2
-1893360	-442051.88
-1132452	-320898.72
48466	-210016.6
16080	-116296.54
-763994	-44190.832
-1931354	5226.4663
-1161224	34269.742
-76876	47855.58
-5009	52561.97
-857144	54975.6
-2419905	60561.367
-1984840	72399.055
-531245	90662.625
-50992	112946.0
-1514368	135331.94
-4696952	153606.66
-4898191	164837.53
-1806122	168634.56
-160142	167836.42
-2149251	168281.89
-6241563	177838.97
-6123121	204685.11
-2312239	255262.58
-97944	332335.1
-1317223	433680.5
-4124056	551665.9
-3503380	673989.5
-542456	785594.1
142511	870979.8
-1224747	917272.4
-3859926	916760.9
-2948109	868656.7
-57290	779514.2
386559	662565.4
-296870	535651.6
-1468797	418068.84
1140602	327276.97
4390187	275863.7
3956677	269401.4
2202312	305605.9
-346374	374951.7
-471192	462604.12
687824	551201.0
730354	624229.06
-82187	668845.1
-1167854	677984.9
-878916	651246.25
138879	594428.9
404186	517959.12
-88808	434347.84
-850704	355288.8
-581989	289495.1
258801	240653.17
515537	207046.36
151322	182074.64
-446821	155824.73
-251096	117371.79
356365	57294.13
480079	-30250.396
172523	-146188.73
-358126	-285857.28
-188841	-439739.34
289291	-595290.56
299776	-738627.2
57668	-857080.06
-430003	-941072.3
-244782	-985885.9
156866	-991991.44
105471	-964702.25
-106462	-913099.8
-570921	-848167.0
-354537	-781012.5
59743	-721067.06
61344	-674734.0
-160786	-644817.9
-688895	-630710.44
-452029	-628957.4
65536	-634629.6
65177	-642571.5
-302259	-648501.5
-1171503	-649991.3
-912427	-646766.0
6731	-640549.0
137686	-634279.56
-138139	-631070.4
-849321	-633582.8
-143628	-643061.4
922727	-658970.94
535548	-679050.06
-223199	-699794.3
-1665767	-717299.1
-1452338	-728169.2
-254086	-730373.5
-4809	-723866.1
-760481	-710680.1
-2475172	-694604.5
-2351446	-680507.8
-773307	-673376.7
-17612	-677243.06
-622217	-694457.7
-2039876	-724888.2
-1585939	-765838.2
-149561	-812277.9
147159	-857602.9
-203587	-894286.9
-1146392	-915231.5
-755430	-914337.4
203979	-887491.6
161866	-832836.4
-224504	-750935.06
-1084324	-645160.6
-783518	-521041.12
62028	-385998.56
111107	-248640.83
-254199	-118048.12
-1112919	-3372.5217
-899538	87261.55
-74829	147455.55
87461	173383.27
-250666	164523.19
-1050240	123738.34
-828191	57417.184
-53817	-25137.227
78169	-112583.61
-219803	-192944.4
-930910	-255278.22
-705287	-290950.62
-42411	-295153.28
66841	-267269.9
-185866	-210807.72
-811211	-132635.7
-599566	-41423.016
-15024	54169.145
73566	147018.53
-135589	232771.5
-686440	310419.97
-472674	382059.28
60380	451276.9
91956	521702.38
-115420	595041.75
-643698	669799.8
-466875	740505.06
55092	797831.7
105724	830216.06
-113017	825763.9
-644913	775420.7
-497513	675296.75
34933	528249.25
119710	344585.84
-116137	141158.42
-685465	-60748.945
-558104	-238735.39
1852	-373109.84
113279	-450044.16
-164933	-464025.1
-807442	-418600.88
-691777	-325781.62
-56504	-203771.97
99281	-73652.56
-252457	44462.57
-1033152	134416.28
-938414	186763.45
-179390	199341.34
37688	177041.62
-434062	129919.086
-1450917	70318.234
-1307112	10156.945
-269816	-41471.35
35739	-79592.414
-595428	-103842.0
-2089599	-117639.15
-2001152	-126500.336
-512337	-136019.06
4881	-150153.6
-959028	-169946.83
-3252009	-193271.52
-3227162	-215643.2
-1052750	-231438.6
-56274	-235553.53
-1217797	-225109.5
-4005111	-200326.2
-4095231	-164760.53
-1548668	-124513.56
-108328	-86719.79
-1345816	-58041.586
-4486801	-42930.79
-4770509	-42648.04
-2075332	-54839.203
-173279	-74156.72
-1335549	-93605.12
-4478879	-106237.195
-4603776	-106762.01
-1716412	-92892.83
159851	-65892.6
-994464	-30035.375
-3978154	8335.21
-4140974	42370.215
-1446522	66362.78
519656	76935.78
-563436	73905.8
-3401456	60010.36
-3575288	40020.87
-1058502	19452.037
972532	3147.0327
23949	-5921.504
-2493204	-7343.24
-2524544	-3304.7324
-212648	2338.94
1540697	5370.331
691273	2383.4744
-1448226	-8151.63
-1387882	-25350.604
547963	-45897.8
1701244	-65025.668
840829	-77952.055
-959538	-81225.914
-862810	-73889.44
766214	-58198.594
1646211	-39537.727
855001	-25489.219
-668679	-24188.746
-579181	-42597.746
775586	-84748.06
1624417	-150620.25
914486	-235773.83
-399271	-331853.2
-361133	-427974.06
714721	-512565.97
1393591	-575574.56
786138	-609941.94
-128655	-612972.8
-117639	-586550.25
639759	-536529.4
1210626	-471514.72
696928	-401335.34
-3692	-335254.06
33874	-280469.5
651594	-241369.84
1133916	-219478.67
667483	-213418.36
23266	-220207.7
39897	-235955.1
623071	-256779.03
1079711	-279511.1
646401	-301666.1
25881	-321655.06
33609	-338274.22
586241	-350395.12
1037424	-356877.1
610556	-356199.03
14206	-347095.12
31436	-328727.12
566083	-301490.38
1012240	-267164.25
571880	-228882.47
6221	-191181.31
32406	-159065.78
569684	-137184.14
1018315	-128972.41
568449	-135383.73
10599	-154925.06
31109	-183663.3
557202	-215665.12
1006629	-244024.95
554187	-262168.5
15395	-265222.78
31139	-250777.47
559576	-219327.03
1027316	-174548.66
570199	-122213.836
11131	-69409.07
30794	-23105.951
577940	11096.263
1078883	29601.342
599989	31311.201
-17052	17742.773
24194	-7510.9805
573846	-39787.664
1108823	-74152.89
618666	-106453.61
-32815	-133827.06
15036	-155054.19
551231	-170344.72
1094927	-180968.48
625016	-188776.16
-27454	-195445.02
3821	-201861.38
525231	-207961.83
1060575	-212642.3
635111	-213891.61
-18347	-209070.38
-47601	-195343.77
482025	-170112.52
1010401	-131469.53
634556	-78411.51
-93210	-11073.135
-169019	69288.555
381621	160330.36
805694	258465.1
484763	359481.2
-84595	458393.25
-105344	549975.3
316412	629199.3
763560	691505.7
459164	733828.9
-32869	754517.56
-38232	753920.4
322883	734306.06
711291	699908.3
431585	656445.75
-17159	610478.7
-23865	568533.8
321013	536108.9
642363	517137.8
402883	513463.06
-34331	524624.4
-44204	548046.9
287516	579388.6
505123	613481.3
313154	645132.2
-64949	669822.75
-66247	684411.56
237027	687311.8
408851	678741.06
241407	660432.0
-62674	635152.5
-40030	606236.8
209294	576843.3
404544	549852.56
237191	527334.06
-34821	510458.06
-10629	499456.34
216838	493914.16
419363	492872.3
241228	495264.97
-23521	499997.22
-1442	505795.7
218873	511563.8
400679	516489.44
230705	519901.03
-19424	521308.6
2847	520209.97
215706	516352.97
368529	509891.84
223753	501226.22
-19638	491036.0
726	479989.28
205853	468856.06
299729	458526.53
190461	449649.84
-42614	442654.72
-15990	437456.6
172524	433718.78
207954	431110.06
138774	429119.72
-70307	427364.97
-33738	425426.4
147108	423209.8
168488	420921.16
110175	418916.1
-76083	417557.5
-34256	417209.22
132387	417926.53
148995	419530.72
97106	421550.62
-74549	423203.94
-30327	423759.97
126568	422429.44
138829	418717.47
89933	412479.56
-69971	403978.34
-23287	393933.06
122873	383406.97
129330	373688.1
87848	366028.75
-68636	361473.34
-24306	360569.7
117204	363318.1
114151	369191.62
79613	377150.25
-71472	385863.97
-26192	393817.72
113038	399638.8
105986	402388.6
73740	401685.72
-65673	397855.97
-20696	391792.12
110312	384874.44
108638	378763.2
74492	375032.53
-49926	374896.8
-8514	378821.44
110908	386404.72
114761	396378.1
79678	406732.0
-41904	414862.1
-3867	418093.78
111386	414083.2
118991	401270.06
83286	379202.8
-36002	348550.8
-1654	311213.5
111389	270034.7
119341	228430.73
84240	189910.39
-32379	157372.14
830	132874.38
110557	117277.48
116119	110189.91
84989	110059.28
-29359	114468.93
2726	120640.92
109833	125792.5
109530	127668.484
83952	124898.4
-27669	117132.02
3651	104857.87
107263	89429.08
102318	72707.96
81365	56692.508
-27219	43161.63
5715	33318.27
108361	27732.605
100488	26329.822
80704	28489.432
-27202	33236.043
6157	39362.24
106677	45773.824
91474	51636.758
78222	56511.36
-31038	60287.367
5596	63068.453
104286	65152.844
81839	66910.76
76312	68689.086
-32439	70701.86
4326	72936.95
99518	75252.336
71738	77436.63
75441	79291.64
-32454	80441.414
3431	80801.84
94001	80248.17
63338	78749.76
73596	76370.91
-31706	73020.68
4627	68834.625
92903	63846.52
61902	58126.33
74364	51822.95
-27156	44950.938
8013	37800.844
94968	30618.201
63301	23715.54
75852	17456.248
-21852	11988.747
12476	7604.376
95233	4378.1396
63054	2293.4219
75395	1251.5282
-21177	900.3593
11940	1073.7251
92546	1503.9937
59115	2001.6342
72619	2486.0903
-20586	2785.8276
13872	3025.9146
89897	3263.552
48856	3592.5427
63006	4106.592
-18251	4671.55
17669	5333.6787
88921	5982.857
49498	6514.4194
65290	6801.8037
-15695	6790.231
18989	6438.894
86913	5785.9897
50933	4958.7437
68626	4113.4556
-13486	3451.7307
20086	3105.9197
86976	3182.026
50096	3747.4243
69991	4802.8994
-9741	6313.778
20838	8140.9316
88291	10146.683
54041	12212.103
74581	14247.136
-5073	16210.116
21856	18017.922
90323	19646.098
58370	21102.412
76466	22434.064
-1946	23697.824
23662	24857.398
92289	25908.879
62518	26841.645
75435	27756.682
-1299	28537.57
23504	29251.41
92501	29887.92
64832	30444.646
76069	31008.045
484	31459.646
24360	31802.285
91830	32121.916
62976	32443.531
76255	32691.379
2464	32753.268
25471	32642.408
90538	32468.76
60714	32308.246
76128	32140.729
4103	31928.521
26571	31712.654
89093	31609.34
59278	31670.256
76691	31812.186
5141	31949.709
26156	32031.672
91175	32081.223
62946	32089.758
75865	31956.19
5259	31624.8
25723	31099.01
91004	30464.875
63965	29791.598
75829	29077.47
6524	28322.064
25616	27561.748
90597	26868.543
65518	26270.465
75953	25713.283
6789	25127.557
24871	24496.506
91156	23855.152
66523	23226.936
75349	22584.166
7492	21914.29
23651	21265.709
90040	20733.885
68873	20389.635
74884	20227.18
7872	20232.629
21895	20407.238
89614	20777.037
69827	21331.715
75357	21979.873
8444	22655.775
24564	23303.664
90046	23925.744
66538	24511.744
76076	24988.791
10993	25343.06
26746	25548.627
88418	25637.674
62084	25624.703
75906	25456.738
12828	25141.58
28977	24671.613
87129	24099.871
57548	23472.95
75593	22782.932
13989	22087.707
29623	21425.684
86729	20881.42
56829	20514.332
76228	20305.928
16340	20274.418
31489	20392.787
85331	20660.604
53666	21047.639
75496	21457.475
16575	21852.926
32386	22179.037
84204	22443.803
50963	22659.512
75275	22796.637
17628	22901.496
32134	22997.676
85476	23155.795
54623	23426.24
75959	23788.23
17483	24265.418
30133	24832.902
87205	25491.645
60237	26220.652
75835	26941.098
16498	27629.604
26583	28242.266
87914	28778.252
63995	29241.803
76079	29600.648
17983	29879.066
27678	30083.049
87492	30251.816
62138	30417.348
76062	30559.328
18738	30696.854
28808	30819.836
87510	30942.959
60789	31073.031
76048	31166.588
19815	31226.127
28646	31234.588
87057	31208.156
60753	31164.111
75614	31076.584
19583	30968.758
27661	30842.602
86774	30729.426
62011	30656.61
75218	30601.975
19873	30585.822
26196	30598.225
85884	30652.926
63825	30757.16
74434	30870.162
18516	30996.129
21224	31112.025
84285	31222.484
67224	31332.748
73342	31409.06
18058	31466.414
16318	31496.367
79753	31517.408
68936	31546.05
73299	31558.965
17674	31578.496
14661	31594.586
77494	31621.87
67769	31667.262
72381	31697.186
17369	31726.229
15107	31734.07
77243	31730.53
66973	31721.6
72987	31677.566
19081	31623.371
16139	31548.424
78296	31475.482
66455	31423.945
73344	31375.371
19988	31362.533
18111	31373.84
80086	31425.387
64890	31523.984
73168	31632.03
21758	31759.537
21264	31871.254
81890	31962.227
63449	32026.182
73869	32020.799
22966	31963.744
23519	31838.982
83629	31669.764
63387	31485.074
75033	31278.896
24339	31099.941
22710	30952.838
83054	30865.281
64748	30854.135
75181	30886.922
24683	30973.1
20365	31073.223
82114	31170.877
65383	31248.895
74202	31258.346
24854	31212.24
19246	31094.3
81379	30923.162
65683	30728.607
74689	30513.018
25576	30332.096
22014	30197.373
82708	30137.324
63539	30171.166
75076	30271.705
27894	30451.176
26651	30672.127
84054	30919.088
59668	31177.533
74514	31399.715
31109	31595.74
32689	31742.008
83802	31850.766
52079	31942.809
71814	32001.676
31738	32063.63
37465	32120.592
82983	32190.44
48076	32287.668
71558	32378.52
32294	32477.988
38101	32558.7
83220	32622.562
48686	32676.24
73436	32686.605
33084	32676.555
34018	32635.56
84775	32579.805
55286	32531.402
73601	32471.191
32262	32427.14
28958	32389.645
84788	32366.361
62034	32367.0
73831	32361.262
31134	32363.273
23806	32352.117
83403	32325.045
64864	32286.781
74240	32208.318
30821	32107.785
23182	31970.4
82294	31801.098
64376	31612.982
74171	31385.836
31678	31144.826
24886	30879.922
82436	30600.012
63201	30321.209
73283	30023.715
32707	29731.842
25818	29437.281
83042	29149.414
62948	28885.986
73933	28629.135
33553	28405.504
27478	28209.736
82922	28053.184
62980	27953.877
73670	27891.877
33986	27887.389
27601	27926.484
83319	28008.447
63913	28137.941
73535	28281.412
33216	28446.902
20551	28614.367
80253	28777.76
68121	28943.523
73172	29088.516
30797	29232.45
14359	29372.1
74966	29515.643
70414	29680.906
73265	29853.482
30986	30053.654
14366	30273.04
74269	30509.047
68454	30763.744
73214	31005.482
32589	31239.729
21313	31444.146
79443	31609.955
65260	31740.768
73563	31810.129
36463	31835.674
29464	31808.656
81966	31738.287
61692	31645.01
73140	31515.775
42356	31379.742
44997	31233.295
81978	31095.064
42458	30990.936
40264	30909.695
33677	30871.29
49641	30867.209
81463	30911.838
29824	31024.842
14801	31186.662
29392	31397.957
53581	31633.83
80235	31892.885
23378	32177.465
7616	32451.766
29972	32702.512
58244	32896.793
81483	33033.31
19988	33122.43
4968	33142.07
31884	33097.8
60978	32982.9
81509	32824.258
19039	32659.74
5008	32489.61
32524	32334.887
61473	32199.217
82986	32108.842
19776	32093.475
5254	32135.008
33959	32229.426
63638	32354.453
82977	32509.861
18868	32701.566
4930	32893.66
35436	33071.965
66711	33211.582
82523	33319.0
16435	33411.96
5201	33469.57
38658	33494.35
70843	33476.574
81909	33435.52
14546	33397.004
5110	33343.53
39441	33278.566
72502	33191.94
82581	33103.0
14769	33038.996
5082	32985.152
39006	32947.92
70971	32920.684
84501	32921.523
16912	32974.37
4944	33056.234
38444	33159.117
69873	33261.285
85633	33364.746
18784	33483.51
4904	33590.77
38195	33681.58
68388	33749.18
86238	33813.758
21098	33911.12
5021	34032.4
37538	34178.258
67684	34336.14
86524	34505.727
22849	34690.426
6905	34843.26
37925	34928.285
67178	34907.29
86624	34772.16
23189	34541.62
5674	34207.555
37398	33790.234
66592	33316.164
86136	32838.45
24659	32421.826
7859	32079.785
37750	31826.123
65250	31652.53
86241	31557.08
27345	31542.242
11180	31567.342
38023	31614.777
64506	31672.31
86554	31764.629
29133	31945.281
14090	32235.844
38748	32675.176
63703	33278.793
86885	34056.973
31511	34999.266
18841	36016.715
40869	37006.684
62925	37832.0
87154	38367.68
35856	38515.03
27002	38166.332
42470	37283.535
62634	35872.836
88368	34016.16
43334	31858.482
60523	29531.65
53335	27215.523
61083	25060.777
88199	23202.615
48122	21745.633
71430	20694.676
58519	20041.492
59157	19716.04
87955	19634.238
52439	19716.725
74106	19846.994
61622	19967.592
58629	20030.066
88379	20028.043
57041	19994.31
75474	19936.895
62516	19907.3
56579	19930.771
88574	20029.1
63855	20218.6
75927	20462.336
60770	20747.41
54501	21030.768
87163	21281.875
68227	21489.018
76126	21623.875
59640	21708.35
53746	21750.701
86547	21778.28
69091	21829.24
75863	21907.348
60843	22040.705
54349	22218.883
86414	22430.639
68934	22667.197
75608	22884.018
59292	23072.01
53245	23205.842
85177	23280.28
70961	23313.408
75459	23300.893
59528	23275.0
52579	23250.486
84884	23245.92
73523	23285.21
75168	23350.203
58709	23442.115
52389	23538.467
84436	23621.648
71754	23689.045
73355	23711.393
58796	23696.258
52238	23644.426
84110	23571.879
70186	23511.973
74236	23464.873
59807	23455.262
52055	23483.53
83833	23546.828
69660	23646.941
73416	23746.234
54956	23835.03
38023	23890.074
80528	23895.523
80279	23859.084
77159	23771.15
54448	23657.336
33446	23532.854
79618	23412.557
78533	23324.56
75650	23262.809
56333	23239.83
41214	23246.365
81040	23270.318
73008	23317.004
73732	23362.12
59468	23411.742
51450	23465.887
82516	23534.154
66882	23644.85
71555	23788.309
61373	23971.617
53006	24184.223
83698	24409.834
62378	24643.992
70014	24842.713
61899	24992.838
52886	25085.475
82877	25134.578
58876	25192.89
69025	25294.123
61369	25513.955
53026	25918.8
82737	26569.957
59104	27522.691
69263	28764.238
62458	30274.332
53533	31982.79
82966	33794.395
61531	35609.34
71153	37297.234
63276	38773.43
54358	39970.95
82431	40855.137
51115	41447.234
48268	41778.785
50330	41933.285
56022	41998.684
82296	42047.945
44088	42153.145
36306	42336.14
45645	42612.008
56019	42962.67
82295	43337.195
43023	43692.707
32794	43968.207
44226	44139.945
56488	44198.855
82609	44144.65
45563	44012.54
54744	43825.824
56366	43642.645
55271	43506.406
83070	43428.97
53910	43421.066
66898	43452.79
64159	43514.637
54354	43582.727
82873	43613.832
60386	43589.29
68156	43485.145
64053	43324.13
52869	43134.53
82388	42931.715
64063	42747.816
67966	42595.016
63544	42505.055
54984	42487.4
84806	42517.137
63639	42574.27
68756	42618.582
71450	42638.727
67761	42620.992
84476	42545.598
48207	42419.023
69117	42236.965
71528	42038.176
68974	41853.14
84871	41693.742
55918	41576.61
70119	41488.25
70521	41436.09
67315	41406.777
84868	41362.863
67215	41275.504
71748	41105.703
68186	40853.184
64880	40520.773
83148	40108.63
67794	39641.297
70584	39140.426
67414	38662.18
65571	38254.22
83246	37941.56
64940	37749.49
69999	37673.97
69159	37724.73
67140	37890.152
81922	38132.426
51696	38421.56
66760	38705.992
70586	38971.92
69350	39208.305
81562	39399.168
45819	39552.797
66071	39660.484
72943	39750.023
70723	39841.188
80284	39931.457
41984	40022.367
65915	40078.277
73241	40090.105
71830	40039.336
80594	39897.484
39519	39660.684
66106	39313.016
74339	38893.35
72697	38452.832
80185	38043.406
36803	37735.824
65359	37563.883
76077	37578.516
74180	37796.19
80625	38187.727
35581	38704.27
65618	39236.25
77224	39691.434
75776	39967.258
81303	39965.79
34815	39630.37
65294	38909.445
77886	37830.438
75838	36444.26
80559	34837.887
33588	33129.35
64793	31403.967
78419	29772.678
76397	28307.715
81519	27062.293
34211	26077.875
64889	25337.383
78608	24846.316
76693	24591.48
81162	24570.51
34182	24803.94
65033	25279.924
79318	26019.564
77238	27021.934
81663	28273.232
35263	29750.562
65518	31364.006
78618	33029.35
77059	34636.73
82251	36079.707
37804	37282.406
66066	38161.5
78035	38702.52
76074	38928.465
82352	38907.543
40196	38752.83
66864	38553.957
76768	38421.06
75276	38432.562
83138	38632.39
43166	39036.387
66695	39584.953
76871	40212.984
75533	40833.62
84240	41366.258
48323	41763.95
67263	41979.266
75996	42022.754
74405	41933.008
84034	41774.203
50610	41634.27
67381	41564.68
75276	41617.3
74218	41811.715
84417	42137.965
51599	42572.3
67476	43042.125
75494	43488.457
73710	43854.51
83361	44100.824
52318	44223.863
67739	44213.688
75299	44099.445
73724	43916.258
83401	43701.934
50608	43501.383
66974	43314.477
75590	43145.258
73256	42977.7
82746	42787.414
50066	42565.44
66203	42273.156
74841	41901.47
73337	41456.58
81911	40960.777
49439	40465.652
65281	39990.656
74662	39571.758
73370	39236.75
82581	39000.082
