EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-14440	-6773.9326
-10704	-6586.3794
-9195	-6443.035
-9567	-6358.518
-12421	-6337.0474
-14207	-6372.8657
-10749	-6452.297
-9114	-6554.59
-9551	-6656.5747
-12567	-6736.679
-14151	-6779.6562
-10765	-6779.4883
-9126	-6738.322
-9590	-6666.2935
-12555	-6579.198
-14446	-6496.2344
-10752	-6437.217
-9147	-6416.942
-9716	-6443.435
-12573	-6516.515
-14412	-6628.5786
-10684	-6766.6104
-8831	-6912.1626
-9562	-7044.763
-12599	-7144.983
-14331	-7198.022
-10639	-7196.4146
-8912	-7138.9766
-9552	-7031.571
-12631	-6886.1626
-14379	-6720.0225
-10516	-6554.093
-9043	-6408.025
-9482	-6298.617
-12354	-6237.4233
-14386	-6230.206
-10552	-6277.2427
-9121	-6371.056
-9567	-6498.565
-12179	-6642.624
-13820	-6786.4
-10436	-6910.364
-9131	-7003.195
-9832	-7055.718
-13391	-7062.248
-15792	-7025.296
-11400	-6953.1143
-9132	-6855.854
-9350	-6746.7886
-12405	-6639.0215
-14031	-6543.769
-10329	-6469.1104
-8758	-6418.0664
-9359	-6390.3
-12358	-6381.78
-14124	-6386.611
-10549	-6398.5728
-9172	-6411.0776
-9431	-6420.079
-12156	-6423.354
-14533	-6421.051
-10457	-6416.0117
-8600	-6410.9375
-9209	-6409.2935
-12056	-6413.4526
-13921	-6424.5376
-10261	-6442.623
-8567	-6465.3213
-9299	-6490.2036
-12357	-6514.384
-14381	-6535.76
-10305	-6553.8477
-8865	-6568.0234
-9561	-6579.4546
-12432	-6589.237
-14454	-6598.328
-10666	-6607.4253
-8971	-6615.0415
-9656	-6619.469
-12799	-6618.0903
-14828	-6608.935
-10702	-6591.9624
-8924	-6567.934
-9537	-6540.843
-12751	-6516.355
-14484	-6501.742
-10486	-6504.66
-8934	-6529.938
-9423	-6580.287
-12370	-6653.792
-14197	-6744.45
-10112	-6843.2095
-8829	-6937.329
-9596	-7014.6406
-13016	-7064.1143
-14743	-7078.903
-11629	-7057.351
-9001	-7001.955
-9301	-6921.1104
-12247	-6825.849
-14058	-6728.461
-10226	-6640.726
-8686	-6570.5547
-9261	-6522.898
-12267	-6498.1865
-14207	-6493.5474
-10336	-6504.356
-8732	-6523.937
-9196	-6547.2183
-12438	-6570.072
-14387	-6590.609
-10366	-6609.1655
-8864	-6625.6763
-9513	-6641.031
-12603	-6654.843
-14572	-6665.388
-10369	-6671.1533
-8694	-6668.7803
-9263	-6656.576
-12161	-6633.9756
-14041	-6603.043
-10359	-6568.7837
-8752	-6536.742
-9387	-6513.8506
-12427	-6505.236
-14149	-6513.439
-10198	-6537.9985
-8691	-6571.4565
-9249	-6605.9673
-12251	-6631.1504
-14227	-6637.602
-10117	-6619.9727
-8719	-6576.9106
-9511	-6514.437
-12441	-6443.895
-14219	-6380.725
-10166	-6341.8247
-8756	-6340.1113
-9506	-6383.647
-12547	-6471.8403
-14292	-6595.507
-10104	-6738.3745
-8640	-6877.883
-9467	-6991.5674
-11808	-7059.942
-16383	-7070.098
-12636	-7020.4224
-9245	-6917.9863
-9402	-6779.845
-12394	-6628.0474
-14349	-6486.0547
-10221	-6374.8247
-8691	-6306.8135
-9262	-6286.668
-12399	-6308.8506
-14446	-6360.1655
-10062	-6423.45
-8752	-6479.2236
-9612	-6512.4424
-12641	-6513.714
-14462	-6481.6177
-10160	-6422.9927
-8846	-6348.9155
-9504	-6274.5903
-12446	-6214.1177
-14546	-6178.35
-10166	-6173.5234
-8547	-6198.409
-9298	-6247.702
-12516	-6312.1875
-14672	-6381.9355
-10161	-6449.2676
-8639	-6508.026
-9280	-6556.9795
-12397	-6597.472
-14532	-6632.9326
-10111	-6667.1978
-8563	-6701.268
-9224	-6734.343
-12342	-6762.0674
-14497	-6778.306
-10252	-6777.383
-8774	-6754.0513
-9261	-6708.094
-12369	-6643.3394
-14472	-6568.67
-10148	-6497.214
-8705	-6441.7217
-9307	-6414.2466
-12351	-6421.9653
-14589	-6465.6157
-10223	-6539.421
-8455	-6629.829
-8431	-6720.3887
-13265	-6792.3447
-16602	-6830.3213
-12240	-6825.528
-9002	-6775.2793
-9262	-6686.3926
-12421	-6572.09
-14666	-6450.0815
-10119	-6339.651
-8654	-6255.928
-9371	-6209.9873
-12492	-6204.9805
-14605	-6237.0244
-10252	-6297.0493
-8583	-6370.7993
-9260	-6444.5195
-12400	-6505.8335
-14381	-6546.7417
-9917	-6564.9893
-8392	-6561.6
-9142	-6542.2573
-12359	-6513.5845
-14477	-6482.1006
-9989	-6453.312
-8416	-6428.474
-9241	-6407.715
-12456	-6388.8867
-14517	-6369.808
-9964	-6350.173
-8369	-6329.842
-9071	-6311.903
-12289	-6300.047
-14491	-6298.0303
-10012	-6309.007
-8496	-6331.8228
-9117	-6363.3877
-12093	-6397.0527
-16114	-6424.1865
-10287	-6438.3867
-8325	-6433.6885
-9081	-6409.9297
-12297	-6371.529
-14332	-6328.2573
-9876	-6294.199
-8380	-6282.5283
-9070	-6305.5776
-12135	-6369.5347
-14389	-6473.364
-9935	-6608.9106
-7807	-6759.4443
-9621	-6904.464
-13189	-7022.194
-16547	-7094.037
-11994	-7109.246
-8581	-7064.656
-8969	-6967.7573
-12151	-6833.6733
-14172	-6683.083
-9703	-6538.847
-8180	-6419.738
-8788	-6339.976
-11981	-6305.061
-14565	-6312.28
-9773	-6352.989
-8116	-6412.3545
-9058	-6475.567
-12355	-6528.958
-14232	-6563.5107
-9875	-6576.4424
-8501	-6568.3247
-8990	-6545.3613
-12166	-6514.813
-14594	-6483.7656
-9999	-6458.321
-8356	-6439.9717
-9054	-6428.63
-12172	-6421.5747
-14472	-6415.5186
-10007	-6408.9185
-8299	-6400.282
-8926	-6391.623
-12079	-6385.5674
-14253	-6385.185
-9741	-6393.468
-8279	-6409.3545
-9030	-6430.4116
-12314	-6450.9946
-14276	-6464.4087
-9689	-6465.3374
-8139	-6449.274
-8956	-6417.3506
-12182	-6374.7935
-14328	-6331.353
-9814	-6300.333
-8022	-6293.6523
-8761	-6321.883
-11785	-6389.5054
-13193	-6494.385
-10174	-6627.3813
-8976	-6772.183
-8937	-6910.7085
-13047	-7023.3633
-16590	-7094.283
-11464	-7115.13
-8378	-7083.947
-8781	-7007.2188
-11988	-6897.519
-14130	-6771.0757
-9548	-6645.407
-7664	-6533.8555
-9408	-6446.0723
-12328	-6385.705
-14193	-6351.115
-9487	-6337.6045
-8062	-6336.834
-8926	-6342.157
-12132	-6347.9756
-14158	-6351.5684
-9569	-6353.3804
-8019	-6353.7007
-8828	-6354.521
-12090	-6356.066
-13956	-6357.277
-9690	-6356.3794
-8134	-6349.4683
-8802	-6335.019
-12028	-6312.8813
-13941	-6286.277
-9360	-6262.387
-7972	-6248.733
-8777	-6254.2983
-11917	-6284.948
-14012	-6341.976
-9452	-6421.3096
-8044	-6510.8613
-8914	-6595.1567
-11980	-6656.088
-13902	-6677.779
-9302	-6651.193
-7846	-6574.5474
-8734	-6458.042
-12004	-6320.668
-13974	-6188.236
-9457	-6089.302
-8027	-6047.0737
-8764	-6077.414
-11879	-6182.7803
-14162	-6351.835
-9763	-6561.677
-8266	-6779.192
-9197	-6969.956
-12695	-7102.2637
-15061	-7153.914
-10026	-7117.7363
-7840	-6998.5
-8713	-6815.897
-11925	-6598.8345
-13844	-6379.8374
-9239	-6189.8364
-7771	-6050.506
-8675	-5974.182
-11765	-5960.589
-13634	-5999.283
-9166	-6073.4927
-7785	-6161.9663
-8662	-6246.7686
-11827	-6314.0728
-13707	-6357.086
-9306	-6376.639
-7920	-6377.0786
-8717	-6366.963
-13617	-6353.2603
-14319	-6341.716
-9346	-6334.8784
-7938	-6330.0757
-8838	-6324.2295
-12109	-6313.2246
-14049	-6294.8643
-9349	-6270.763
-7941	-6243.8193
-8865	-6220.8423
-12062	-6208.042
-14012	-6209.9346
-9576	-6227.971
-8234	-6256.9893
-8712	-6289.154
-11921	-6312.875
-14087	-6316.8477
-9461	-6293.9507
-7851	-6241.263
-8617	-6165.0977
-11931	-6078.313
-14003	-5999.583
-9397	-5950.399
-7880	-5948.0146
-8736	-6004.6724
-12049	-6121.7896
-14059	-6289.8447
-9622	-6489.812
-8163	-6693.578
-9164	-6872.027
-12476	-6997.939
-14429	-7052.3975
-9854	-7027.9316
-7829	-6928.053
-8701	-6769.521
-11971	-6577.261
-13824	-6379.9526
-9559	-6205.4785
-7989	-6073.913
-8622	-5997.733
-11849	-5977.777
-13662	-6005.391
-9214	-6065.5054
-7861	-6137.85
-8644	-6204.451
-11837	-6250.5522
-13697	-6268.0024
-9344	-6256.447
-7939	-6220.11
-8647	-6169.1885
-11804	-6114.5894
-13784	-6066.463
-9352	-6032.801
-7970	-6015.767
-8732	-6015.1816
-11922	-6026.752
-13932	-6044.602
-9409	-6063.5444
-7853	-6077.8096
-8684	-6085.243
-11761	-6084.9414
-14816	-6077.576
-9736	-6066.1396
-8118	-6051.688
-8806	-6036.6133
-11974	-6021.7036
-13676	-6007.522
-9258	-5995.571
-7760	-5985.3003
-8557	-5979.681
-11756	-5981.554
-13601	-5994.5337
-9259	-6022.8125
-7969	-6067.7207
-8844	-6130.1396
-11881	-6207.208
-13811	-6293.1055
-9581	-6380.0947
-8376	-6456.8584
-9096	-6513.5337
-12628	-6540.875
-15007	-6532.307
-9856	-6486.709
-7939	-6405.311
-8801	-6295.5493
-11937	-6168.1846
-14071	-6035.99
-9299	-5913.107
-7844	-5810.6865
-8756	-5738.962
-12057	-5703.626
-13951	-5706.4966
-9383	-5746.0933
-7896	-5815.2896
-8742	-5906.079
-12041	-6007.824
-13915	-6109.5986
-9390	-6201.933
-8003	-6275.4756
-8729	-6325.1274
-11974	-6347.8936
-13827	-6344.481
-9379	-6319.432
-7786	-6277.9434
-8642	-6228.5576
-12027	-6179.296
-13767	-6137.6865
-9318	-6110.046
-7871	-6098.0586
-8594	-6101.9487
-12027	-6117.9287
-13716	-6140.1646
-9411	-6162.245
-7951	-6176.1987
-8667	-6177.377
-11932	-6162.883
-13754	-6133.4946
-9369	-6094.0767
-7923	-6050.57
-8652	-6012.127
-11879	-5986.883
-13821	-5981.5186
-9420	-6000.511
-7670	-6042.857
-8434	-6105.192
-11923	-6179.902
-13555	-6257.458
-9104	-6328.2935
-7959	-6382.3584
-8680	-6413.146
-12222	-6416.5806
-14367	-6393.032
-9645	-6346.8643
-7991	-6282.919
-8425	-6209.706
-12017	-6135.155
-13989	-6066.351
-9505	-6009.277
-8226	-5965.848
-8938	-5937.5356
-12111	-5923.136
-14037	-5919.8926
-9614	-5925.399
-8156	-5935.383
-8904	-5947.6094
-12092	-5959.42
-13725	-5969.157
-9477	-5976.5503
-8234	-5980.362
-8974	-5981.7935
-12274	-5981.6836
-14220	-5981.6587
-9680	-5984.58
-8343	-5991.8223
-8836	-6006.3066
-11895	-6029.384
-13768	-6061.5005
-9256	-6102.251
-7696	-6147.6543
-8792	-6193.4966
-12336	-6233.1816
-14212	-6259.855
-9982	-6267.9097
-8462	-6251.8457
-9125	-6210.8237
-12395	-6146.6855
-14221	-6065.515
-9725	-5977.7007
-8278	-5894.256
-8894	-5828.644
-12301	-5791.943
-15582	-5791.98
-9727	-5833.3916
-8382	-5912.849
-9096	-6023.353
-12472	-6152.2227
-14367	-6284.1855
-9705	-6404.1807
-8409	-6496.936
-9081	-6552.828
-12807	-6566.4307
-15142	-6538.5034
-10199	-6476.2793
-8289	-6389.3154
-8931	-6291.3643
-12549	-6195.4585
-15145	-6112.791
-10486	-6052.1646
-8746	-6016.318
-9556	-6005.2393
-13879	-6013.9937
-17212	-6035.4014
-11381	-6062.838
-9379	-6088.028
-10466	-6105.934
-16431	-6112.4253
-25811	-6105.268
-16342	-6088.842
-13056	-6065.375
-15759	-6038.8784
-39521	-6008.0425
-46157	-5977.096
-45059	-5948.04
-34063	-5924.2803
-40702	-5904.9375
-45272	-5890.2324
-45482	-5880.3755
-45732	-5874.115
-44421	-5870.0396
-43046	-5868.275
-42466	-5867.83
-43306	-5866.7983
-43262	-5862.7964
-31380	-5855.9424
-18197	-5847.545
-22157	-5834.4136
-20207	-5816.938
-9223	-5796.889
-6024	-5773.3735
-5448	-5748.0684
-5336	-5722.4775
-11646	-5696.291
-39709	-5663.9688
-40628	-5628.881
-38167	-5594.9897
-37729	-5565.753
-37472	-5544.9697
-40132	-5534.83
-44545	-5536.001
-47022	-5549.756
-47742	-5574.5615
-50117	-5605.1885
-46209	-5635.118
-15222	-5662.042
-6536	-5677.1045
-5964	-5672.92
-4331	-5645.682
-3752	-5594.824
-20815	-5520.3384
-46612	-5428.3687
-46056	-5335.2676
-47619	-5254.783
-43056	-5199.7188
-14420	-5182.631
-8427	-5202.148
-11041	-5247.9946
-12256	-5303.234
-7096	-5347.3613
-6227	-5358.283
-21337	-5317.751
-45120	-5216.307
-46977	-5062.8228
-45181	-4876.325
-21915	-4689.4683
-9222	-4535.0
-7283	-4439.223
-7965	-4417.2065
-8788	-4467.4937
-7470	-4571.765
-6882	-4699.2827
-8083	-4811.3755
-7640	-4871.651
-5707	-4854.8496
-6302	-4752.788
-7389	-4581.5063
-9056	-4375.774
-9439	-4182.39
-7693	-4048.4521
-7492	-4008.2349
-9823	-4074.6694
-15142	-4231.282
-19174	-4434.747
-12756	-4624.9883
-10765	-4735.4497
-11467	-4714.317
-15719	-4537.2305
-17589	-4218.8716
-10035	-3814.6208
-7747	-3407.048
-7837	-3092.0054
-9357	-2952.6729
-11688	-3037.1597
-8909	-3342.9727
-6602	-3810.3984
-6961	-4334.317
-9492	-4784.2227
-10801	-5036.7026
-8088	-5009.616
-7175	-4688.7295
-8134	-4145.8374
-11291	-3532.9866
-13396	-3061.722
-9032	-2966.532
-7977	-3457.2427
-9198	-4679.4424
-12699	-6680.706
-14952	-9399.952
-9821	-12679.044
-8058	-16290.948
-8421	-19987.436
-11212	-23542.51
-12089	-26790.764
-8320	-29645.074
-7149	-32089.086
-7364	-34152.31
-10894	-35864.477
-10544	-37212.86
-8158	-38108.32
-7359	-38376.78
-8031	-37784.72
-11284	-36089.625
-12679	-33115.05
-8069	-28828.816
-7652	-23402.863
-9521	-17244.256
-12134	-10973.21
-13531	-5352.5107
-8533	-1174.4467
-7639	879.70935
-7841	371.19525
-10704	-2788.751
-12156	-8291.431
-8588	-15452.225
-7347	-23301.664
-7721	-30739.133
-10340	-36712.41
-11415	-40398.09
-8141	-41343.4
-7309	-39540.848
-7363	-35425.27
-11933	-29783.143
-13179	-23603.775
-8954	-17892.283
-6559	-13484.721
-6784	-10906.318
-8721	-10291.432
-9274	-11387.273
-7053	-13633.369
-6272	-16299.09
-6938	-18651.44
-9310	-20108.7
-9741	-20356.656
-6975	-19398.06
-6430	-17528.918
-6853	-15254.017
-8647	-13153.519
-9188	-11740.974
-6821	-11340.122
-6051	-12008.23
-6342	-13525.574
-8137	-15444.11
-8911	-17190.707
-6816	-18196.443
-6068	-18023.236
-7183	-16463.637
-10158	-13585.028
-10899	-9718.277
-7215	-5389.7114
-6303	-1212.9863
-7120	2228.8997
-9874	4495.987
-11075	5366.34
-7741	4864.134
-6610	3238.3577
-7206	894.619
-9146	-1694.017
-11003	-4083.7998
-7151	-5941.4644
-6754	-7090.8384
-7372	-7526.5713
-9571	-7384.3
-10526	-6887.5063
-7692	-6281.2188
-6970	-5768.0513
-7704	-5468.9
-10635	-5401.934
-11827	-5495.19
-8012	-5619.682
-8012	-5632.5684
-8693	-5425.7686
-11620	-4955.4614
-13692	-4257.0024
-10191	-3436.9949
-7462	-2645.2595
-7744	-2040.2249
-11047	-1748.313
-12824	-1835.5835
-8869	-2293.4456
-7788	-3039.9421
-8763	-3943.0857
-12982	-4848.069
-16610	-5611.7866
-10520	-6132.319
-8376	-6362.0127
-8859	-6315.6113
-12758	-6056.049
-14931	-5675.9736
-9326	-5274.038
-7490	-4927.212
-8169	-4685.278
-11686	-4559.289
-13486	-4529.797
-8741	-4552.813
-7333	-4583.5063
-8013	-4589.5747
-11283	-4563.8296
-12802	-4518.526
-8524	-4485.1094
-7114	-4501.763
-8109	-4599.972
-11930	-4793.292
-13274	-5071.768
-8762	-5402.1323
-7169	-5731.7393
-7606	-6000.646
-10636	-6158.5283
-12206	-6177.359
-8517	-6052.801
-7286	-5808.7617
-7828	-5495.731
-10812	-5175.342
-11886	-4909.2163
-8044	-4747.4307
-7170	-4716.8584
-7706	-4808.8267
-10401	-4994.402
-11623	-5226.6436
-8765	-5449.7393
-7977	-5609.8687
-8403	-5666.0986
-11906	-5597.2705
-14277	-5407.116
-9306	-5123.675
-7101	-4788.1787
-7709	-4446.384
-10517	-4148.8906
-11479	-3929.9736
-7786	-3805.0354
-6512	-3769.6868
-7627	-3804.4734
-10162	-3876.2134
-11757	-3944.587
-8312	-3982.1296
-7014	-3970.1328
-7694	-3902.4026
-10803	-3794.298
-12125	-3668.0547
-8108	-3550.7722
-7108	-3468.0059
-7734	-3441.6238
-10322	-3484.036
-11382	-3593.8936
-8105	-3755.6963
-7214	-3950.0337
-8086	-4151.7637
-11550	-4341.6133
-13582	-4503.22
-9159	-4625.8564
-7868	-4704.4346
-8996	-4740.42
-14025	-4740.1665
-18607	-4712.9155
-11742	-4669.944
-9559	-4618.6226
-10655	-4564.3223
-16986	-4509.1963
-24197	-4455.529
-13469	-4411.4873
-9596	-4384.5874
-9749	-4385.4995
-14510	-4425.2246
-17913	-4513.86
-10407	-4658.7915
-8026	-4856.941
-8530	-5099.08
-11901	-5365.784
-13678	-5631.466
-8770	-5868.6978
-7492	-6051.2666
-8073	-6164.202
-11482	-6203.431
-12795	-6179.4478
-8602	-6116.7256
-6982	-6046.838
-7580	-6005.093
-10340	-6022.0273
-11361	-6117.0938
-7709	-6294.1646
-6740	-6538.4155
-7462	-6820.5635
-10116	-7100.3984
-11311	-7335.0835
-7929	-7487.3027
-6752	-7530.5376
-7480	-7456.874
-10221	-7275.629
-11346	-7012.428
-7830	-6704.101
-6917	-6389.803
-7477	-6107.334
-10249	-5883.859
-11363	-5733.5566
-7899	-5656.709
-6820	-5640.5103
-7562	-5665.543
-10296	-5708.923
-11304	-5750.7344
-7758	-5776.794
-6779	-5780.161
-7456	-5761.422
-10218	-5725.283
-11329	-5678.5835
-7841	-5627.0356
-6969	-5571.8003
-7571	-5512.1875
-10397	-5443.815
-11654	-5362.423
-8133	-5267.37
-7007	-5161.773
-7599	-5056.6733
-10451	-4967.058
-11660	-4911.122
-8162	-4905.988
-6891	-4961.9775
-7314	-5081.4277
-10605	-5254.415
-11691	-5460.6685
-7966	-5671.927
-7367	-5854.994
-8187	-5980.105
-11231	-6024.2197
-12612	-5977.2754
-8415	-5843.21
-7010	-5638.648
-7686	-5392.081
-10824	-5136.886
-12141	-4906.28
-8415	-4728.0835
-7140	-4619.009
-7771	-4584.235
-10996	-4616.3423
-12407	-4698.8984
-8313	-4810.3076
-6994	-4926.5903
-7799	-5027.297
-11121	-5096.915
-12637	-5128.0747
-8441	-5122.029
-7021	-5085.876
-7857	-5032.893
-11269	-4979.451
-12830	-4944.8237
-8611	-4950.0713
-7236	-5014.8584
-7926	-5158.228
-11281	-5395.757
-12778	-5738.644
-8499	-6191.3677
-7115	-6747.3335
-7891	-7389.16
-11104	-8085.6514
-12937	-8794.033
-8761	-9463.407
-7219	-10037.848
-7832	-10465.518
-11304	-10703.826
-12884	-10727.349
-8442	-10532.941
-7119	-10138.496
-7890	-9584.593
-11323	-8926.511
-12879	-8228.273
-8511	-7553.764
-7095	-6955.7637
-7990	-6471.224
-11410	-6115.6187
-12791	-5884.048
-8449	-5754.441
-7507	-5691.6133
-8214	-5657.956
-11825	-5617.952
-13931	-5546.5786
-9156	-5433.178
-7253	-5279.4116
-7942	-5099.806
-11247	-4915.779
-13336	-4750.5835
-8807	-4624.502
-7215	-4548.6284
-7906	-4525.9175
-11420	-4549.035
-13176	-4604.157
-8717	-4674.634
-7267	-4742.111
-7892	-4794.695
-11177	-4825.147
-12766	-4832.9707
-8453	-4823.3247
-7211	-4802.8574
-7725	-4781.014
-10951	-4764.291
-12557	-4756.2847
-8461	-4757.3833
-7146	-4763.6265
-7966	-4771.384
-11587	-4776.2837
-13132	-4776.41
-8604	-4773.111
-7311	-4768.8247
-7915	-4769.232
-11397	-4779.032
-13196	-4801.6733
-8834	-4838.1157
-7442	-4884.5137
-8087	-4935.512
-11673	-4982.893
-13349	-5019.073
-8701	-5039.203
-7242	-5040.6196
-8011	-5026.4976
-11489	-5003.29
-13170	-4980.8247
-8776	-4970.297
-8997	-4979.5835
-11381	-5014.4087
-11416	-5075.6494
-12906	-5158.1787
-8656	-5253.369
-7487	-5348.561
-8157	-5431.8506
-12023	-5492.3413
-14040	-5523.9062
-9190	-5526.1704
-7072	-5502.0127
-7754	-5460.0757
-11574	-5410.319
-13507	-5363.2046
-8857	-5328.1875
-7209	-5310.1704
-8049	-5311.392
-11520	-5329.69
-13291	-5360.467
-8884	-5398.7256
-7292	-5438.0107
-8064	-5474.2793
-11700	-5504.56
-13235	-5528.425
-8600	-5547.586
-7423	-5563.004
-8167	-5577.119
-11428	-5590.565
-13194	-5603.3003
-8796	-5615.0654
-7282	-5623.683
-7954	-5628.1665
-11550	-5627.304
-13485	-5621.583
-8815	-5613.4497
-7046	-5604.59
-7924	-5598.498
-11484	-5597.1
-13136	-5601.539
-8764	-5611.6323
-7422	-5623.0996
-8052	-5633.574
-11409	-5638.9585
-13154	-5636.269
-8608	-5624.6533
-7330	-5602.295
-8144	-5574.986
-11267	-5548.9526
-13264	-5531.5195
-8905	-5530.031
-7259	-5547.984
-7907	-5588.83
-11380	-5650.7056
-12980	-5728.1934
-8512	-5813.2124
-7414	-5894.178
-8461	-5961.339
-12079	-6005.558
-13596	-6021.643
-8942	-6009.1274
-7389	-5970.5625
-8115	-5913.6045
-11612	-5847.2744
-13511	-5781.395
-8844	-5725.1704
-7345	-5683.381
-8167	-5658.124
-11663	-5646.55
-13501	-5642.9653
-8859	-5640.7056
-7331	-5631.56
-8051	-5610.245
-11371	-5573.909
-13441	-5523.9956
-8819	-5466.822
-7263	-5410.238
-7991	-5364.695
-11699	-5339.001
-13579	-5339.9863
-8924	-5371.131
-7430	-5429.4917
-8216	-5508.494
-11757	-5596.9243
-13387	-5682.134
-8635	-5752.5923
-7271	-5797.9375
-8056	-5813.544
-11591	-5799.4077
-13430	-5761.6953
-8806	-5712.09
-7306	-5663.7075
-8060	-5631.3364
-11640	-5626.6826
-13541	-5657.66
-8889	-5727.159
-7291	-5830.239
-7947	-5957.36
-11709	-6093.7036
-13566	-6223.034
-8952	-6330.358
-7544	-6402.21
-8304	-6431.1895
-11768	-6414.9463
-13348	-6357.7
-8757	-6269.1934
-7781	-6161.1133
-8573	-6047.929
-12110	-5942.0293
-13168	-5853.8286
-9887	-5789.8887
-7434	-5751.5156
-8250	-5736.7783
-11902	-5739.625
-13619	-5752.683
-8989	-5768.9604
-7599	-5781.1865
-8316	-5785.633
-11656	-5780.377
-13592	-5766.4873
-9179	-5747.691
-7367	-5727.408
-8697	-5710.2285
-11614	-5699.1743
-13507	-5695.7427
-8869	-5700.296
-7258	-5709.9224
-8094	-5721.9077
-11641	-5732.1265
-13353	-5737.2505
-8849	-5735.6313
-7392	-5725.745
-8246	-5709.256
-11081	-5688.499
-15392	-5666.328
-9391	-5647.7207
-7565	-5634.8857
-8146	-5630.406
-11654	-5634.1587
-13531	-5644.682
-8892	-5659.774
-7400	-5674.661
-8277	-5685.955
-11706	-5690.062
-13607	-5685.145
-9032	-5671.801
-7373	-5651.057
-8120	-5627.1587
-11821	-5604.2983
-13789	-5587.418
-8964	-5581.5244
-7513	-5588.6226
-8363	-5610.327
-11686	-5645.1675
-13347	-5690.0303
-8839	-5740.9067
-7476	-5791.6084
-8051	-5837.7144
-10600	-5874.6445
-14854	-5898.9473
-10749	-5910.363
-7499	-5908.965
-8109	-5897.3545
-11732	-5878.0977
-13588	-5854.297
-9072	-5829.4214
-7704	-5804.509
-8520	-5781.572
-11967	-5760.9995
-13681	-5743.218
-8775	-5729.232
-7295	-5718.555
-8194	-5712.605
-11822	-5711.896
-13808	-5717.215
-9177	-5729.4688
-7527	-5747.093
-8126	-5768.9253
-11741	-5791.5615
-13633	-5811.402
-8926	-5825.4004
-7412	-5829.532
-8279	-5822.6475
-12950	-5804.276
-13677	-5777.175
-8917	-5746.043
-7311	-5715.2935
-8141	-5691.023
-11687	-5677.1865
-13626	-5676.2344
-9162	-5688.645
-7618	-5710.783
-8256	-5738.6084
-12014	-5765.985
-13661	-5787.7393
-9929	-5800.597
