EEG_CH1_RAW	EEG_CH1_BP_0p5_20
-113692	-67055.19
-105848	-68974.73
-105291	-71402.01
-113826	-73782.79
-120429	-75513.67
-113233	-76063.664
-107372	-75096.85
-106824	-72578.95
-113683	-68833.65
-120401	-64531.043
-112543	-60599.375
-104253	-58062.555
-104331	-57841.125
-113509	-60553.344
-120507	-66359.625
-112191	-74884.34
-104234	-85231.914
-110734	-96109.2
-138136	-106033.95
-183206	-113590.875
-189938	-117695.805
-180816	-117781.27
-198226	-113890.62
-164863	-106686.734
-124426	-97305.586
-110612	-87137.586
-101291	-77578.69
-101442	-69779.86
-111194	-64460.285
-118352	-61819.4
-110416	-61557.383
-103969	-62987.97
-101378	-65226.656
-110622	-67400.055
-117856	-68837.29
-108784	-69195.984
-99699	-68494.016
-100137	-67057.34
-110496	-65399.44
-118090	-64067.703
-109096	-63494.945
-99921	-63885.875
-101032	-65175.414
-114357	-67062.09
-119768	-69105.49
-109764	-70852.53
-100636	-71954.664
-100999	-72253.32
-111504	-71807.48
-118959	-70858.95
-110075	-69744.06
-101044	-68772.74
-101842	-68121.16
-112157	-67767.34
-119654	-67492.33
-112972	-66946.99
-103129	-65766.48
-103134	-63709.223
-113109	-60781.44
-120076	-57311.008
-111513	-53939.703
-103237	-51521.492
-103689	-50954.55
-113272	-52975.645
-119776	-57966.496
-111597	-65814.6
-103545	-75875.04
-110361	-86982.945
-166279	-97685.8
-191543	-106480.08
-186995	-112069.62
-180970	-113608.11
-195205	-110859.48
-155779	-104238.1
-123572	-94740.91
-115664	-83759.57
-104742	-72813.21
-105830	-63270.273
-114320	-56128.85
-116269	-51877.152
-109428	-50462.023
-98271	-51367.277
-96897	-53771.375
-103628	-56752.445
-107359	-59485.445
-93636	-61422.418
-74151	-62323.723
-108881	-62270.27
-131571	-61544.695
-136286	-60567.324
-125970	-59751.562
-111820	-59362.406
-114892	-59471.527
-118425	-59974.3
-113510	-60652.566
-115924	-61262.348
-113461	-61632.31
-112941	-61725.62
-119370	-61650.39
-123583	-61620.707
-113719	-61873.676
-102599	-62568.52
-102564	-63705.207
-113002	-65087.723
-124054	-66349.06
-122613	-67039.414
-119274	-66752.125
-122445	-65266.973
-135770	-62662.29
-146149	-59369.227
-138093	-56140.027
-125388	-53923.59
-118221	-53682.46
-117424	-56174.723
-114280	-61757.203
-102942	-70253.086
-96006	-80917.414
-102596	-92522.79
-135230	-103544.195
-156311	-112427.805
-160282	-117858.57
-160664	-119003.57
-168394	-115671.45
-124097	-108357.97
-107959	-98113.266
-97270	-86384.08
-95875	-74740.03
-103821	-64585.49
-131942	-56938.848
-123844	-52307.188
-108461	-50641.215
-95832	-51417.2
-94354	-53799.58
-105099	-56843.13
-111786	-59697.195
-101220	-61751.258
-94016	-62724.125
-97181	-62653.633
-110401	-61816.89
-124370	-60613.477
-120589	-59439.426
-116951	-58579.78
-113829	-58155.69
-120739	-58123.324
-128117	-58329.32
-117225	-58591.117
-102005	-58774.83
-84402	-58841.492
-82480	-58872.887
-105269	-59022.734
-113478	-59455.38
-110791	-60262.96
-113942	-61401.062
-121835	-62666.883
-121183	-63730.19
-110963	-64206.895
-110216	-63777.547
-120617	-62313.082
-137929	-59960.113
-144836	-57180.03
-127881	-54706.375
-112924	-53420.684
-110008	-54179.8
-124282	-57618.1
-133634	-63981.36
-120446	-73017.72
-109755	-83953.48
-119555	-95584.78
-151731	-106456.06
-172387	-115105.65
-173592	-120307.125
-170887	-121290.31
-181421	-117868.83
-141454	-110488.3
-110418	-100110.4
-97169	-88061.15
-90378	-75798.07
-94696	-64659.188
-101104	-55675.37
-103437	-49447.78
-95322	-46115.31
-87519	-45407.848
-88272	-46769.938
-96409	-49513.4
-100848	-52965.918
-92728	-56584.574
-85840	-60006.668
-86998	-63049.387
-98493	-65658.44
-134281	-67830.59
-102322	-69568.43
-86580	-70810.15
-85591	-71442.15
-91081	-71336.445
-97263	-70413.945
-90946	-68713.03
-84799	-66431.72
-87706	-63936.58
-94766	-61717.03
-98740	-60294.547
-97071	-60107.074
-117566	-61391.258
-81879	-64128.754
-87063	-67987.75
-95277	-72383.664
-89210	-76583.42
-84726	-79848.82
-89372	-81599.52
-100294	-81543.984
-105116	-79757.08
-94225	-76679.81
-85633	-73033.99
-84917	-69683.48
-93884	-67453.46
-101522	-66957.7
-90837	-68467.71
-81959	-71846.33
-82948	-76572.88
-115104	-81835.805
-140039	-86697.07
-137923	-90270.12
-141370	-91869.56
-153475	-91145.9
-119010	-88145.734
-104619	-83243.47
-93149	-77085.375
-86757	-70448.945
-84408	-64093.742
-98284	-58645.113
-106429	-54522.89
-95264	-51916.09
-86574	-50800.65
-88594	-51000.453
-99999	-52254.13
-109120	-54280.582
-99276	-56818.816
-90407	-59636.0
-93201	-62519.812
-104947	-65254.21
-108631	-67602.23
-96448	-69305.43
-85009	-70107.32
-84765	-69809.27
-98966	-68330.62
-107766	-65770.06
-96897	-62435.793
-88217	-58830.227
-91326	-55591.305
-102201	-53383.914
-113266	-52768.13
-118550	-54069.734
-95525	-57292.715
-93426	-62076.062
-103915	-67739.39
-111120	-73399.25
-100511	-78140.19
-91334	-81202.53
-91694	-82157.984
-105561	-81020.35
-113295	-78271.35
-102236	-74785.51
-99553	-71659.375
-132080	-69988.94
-122074	-70651.19
-117778	-74080.09
-106004	-80152.48
-96059	-88171.664
-105374	-96970.086
-141016	-105106.03
-161725	-111134.99
-161936	-113859.08
-159989	-112566.625
-174267	-107166.84
-134515	-98223.766
-112231	-86818.2
-101959	-74384.69
-89259	-62447.195
-87307	-52348.293
-103347	-45042.664
-110569	-40969.312
-98268	-40024.254
-88837	-41632.188
-92054	-44902.08
-102256	-48827.29
-108735	-52481.41
-96615	-55178.156
-87671	-56555.277
-93261	-56589.742
-101403	-55545.45
-107087	-53842.305
-94954	-51948.285
-84379	-50260.555
-86665	-49028.742
-99528	-48330.656
-106764	-48093.547
-94789	-48159.58
-84798	-48357.086
-88658	-48558.715
-100585	-48723.266
-110106	-48894.6
-95594	-49168.227
-84238	-49626.56
-87894	-50285.914
-100911	-51059.785
-108003	-51757.387
-94966	-52123.977
-83602	-51907.125
-85037	-50948.332
-102024	-49259.973
-110052	-47075.9
-96837	-44844.668
-88094	-43161.223
-90908	-42661.66
-102771	-43882.55
-109843	-47124.883
-96108	-52354.414
-85974	-59155.414
-96337	-66768.31
-125416	-74200.38
-148957	-80397.79
-143252	-84432.74
-142478	-85677.41
-158318	-83930.71
-132691	-79475.83
-118362	-73006.086
-98688	-65530.85
-86117	-58164.91
-90817	-51932.297
-104206	-47589.39
-111697	-45508.38
-97509	-45630.484
-84877	-47520.055
-87019	-50474.094
-105116	-53682.684
-112892	-56403.453
-98477	-58102.688
-89177	-58537.02
-92067	-57776.527
-104832	-56149.832
-111916	-54143.977
-97313	-52280.05
-85517	-50986.965
-90414	-50520.82
-104670	-50927.695
-111472	-52065.01
-96794	-53660.742
-85028	-55390.9
-90273	-56968.01
-107159	-58201.93
-111643	-59032.84
-96241	-59515.223
-84482	-59762.37
-90609	-59898.707
-104070	-60013.062
-110561	-60128.426
-95868	-60206.324
-82852	-60178.668
-86459	-60003.74
-105181	-59721.23
-112899	-59497.062
-100581	-59625.53
-87179	-60486.72
-92351	-62468.85
-105664	-65863.23
-112067	-70761.9
-97364	-76980.766
-86286	-84030.945
-97679	-91163.25
-125381	-97468.81
-145624	-102028.38
-141047	-104077.74
-135321	-103157.56
-173529	-99209.72
-146772	-92634.04
-115519	-84197.92
-96922	-74933.24
-83503	-65951.15
-87042	-58246.61
-105002	-52540.203
-111891	-49176.37
-96292	-48095.05
-84584	-48874.44
-91861	-50846.957
-105593	-53253.91
-114914	-55401.145
-99913	-56789.246
-83633	-57181.02
-89467	-56609.45
-106437	-55327.496
-112704	-53716.3
-96965	-52176.29
-84712	-51008.168
-91905	-50378.87
-107096	-50287.586
-114006	-50597.613
-97728	-51102.754
-85117	-51594.715
-93820	-51930.785
-108694	-52073.113
-114341	-52086.613
-98752	-52103.355
-86868	-52257.14
-94701	-52623.395
-108724	-53164.2
-114982	-53750.816
-99607	-54169.152
-87459	-54187.19
-94847	-53643.98
-110251	-52530.645
-119312	-51039.996
-102036	-49570.547
-87696	-48663.8
-92501	-48902.805
-110572	-50777.92
-117121	-54558.65
-101388	-60193.203
-90517	-67261.85
-105499	-75015.22
-142935	-82479.83
-160525	-88630.375
-154026	-92562.805
-159899	-93662.78
-194171	-91733.25
-159739	-87053.445
-116996	-80302.78
-101764	-72455.37
-93739	-64593.523
-98877	-57716.305
-107126	-52572.8
-109906	-49552.945
-100586	-48647.6
-93489	-49492.855
-99781	-51483.523
-109421	-53920.004
-108999	-56159.215
-99704	-57734.49
-93173	-58422.3
-98996	-58252.363
-106354	-57454.004
-108042	-56362.41
-99602	-55313.293
-92819	-54553.746
-98470	-54190.8
-105560	-54185.81
-107247	-54390.152
-102141	-54609.1
-95778	-54677.168
-98755	-54519.863
-104566	-54176.773
-104631	-53784.88
-97511	-53528.406
-91825	-53567.863
-97241	-53970.277
-103855	-54680.453
-104854	-55506.414
-97603	-56163.734
-91731	-56355.406
-98086	-55873.496
-106549	-54687.426
-104982	-52997.562
-96600	-51229.05
-91229	-49970.277
-96852	-49862.03
-102592	-51452.48
-103036	-55039.562
-96846	-60589.03
-93887	-67676.91
-102746	-75529.7
-123585	-83139.52
-133996	-89437.14
-162304	-93471.42
-171731	-94608.13
-190820	-92644.43
-148384	-87868.04
-105722	-80973.125
-94948	-72953.08
-89612	-64909.566
-94712	-57850.94
-99703	-52530.484
-99757	-49334.19
-93320	-48245.688
-89217	-48898.715
-96839	-50695.125
-99613	-52954.06
-99286	-55056.6
-92396	-56563.59
-86919	-57275.12
-92017	-57232.1
-97543	-56657.168
-98060	-55857.41
-91018	-55126.91
-85536	-54663.227
-90948	-54530.414
-97490	-54665.1
-100166	-54920.047
-90839	-55134.926
-84562	-55203.18
-89519	-55122.8
-92264	-55003.09
-90454	-55025.875
-69453	-55382.277
-46052	-56188.438
-74618	-57416.38
-87935	-58881.934
-90536	-60255.49
-91199	-61134.69
-116503	-61151.74
-96081	-60119.355
-91710	-58101.766
-91992	-55467.574
-85332	-52861.797
-76309	-51106.92
-54399	-51051.645
-46897	-53369.414
-63267	-58382.906
-60957	-65955.83
-54972	-75453.84
-75412	-85813.51
-121129	-95702.13
-146432	-103750.08
-147919	-108790.164
-144405	-110071.59
-165959	-107403.25
-117211	-101208.04
-76804	-92406.664
-64915	-82267.5
-63857	-72164.875
-72147	-63338.98
-74809	-56693.71
-71821	-52666.523
-70424	-51201.758
-67734	-51825.555
-64626	-53799.406
-59421	-56301.418
-54323	-58602.195
-58196	-60195.12
-59543	-60869.336
-58696	-60700.793
-33989	-59972.9
-22512	-59046.41
-22072	-58242.6
-16987	-57756.914
-10064	-57622.727
-7076	-57722.938
-4134	-57852.62
8443	-57810.453
75048	-57494.848
129222	-56939.523
177709	-56318.49
251610	-55897.88
309322	-55933.723
324399	-56576.24
317172	-57803.348
300356	-59387.22
288201	-60925.04
275754	-61931.04
267735	-61973.83
267919	-60822.945
247563	-58546.35
170969	-55545.707
72379	-52527.305
25974	-50399.67
24811	-50084.566
20136	-52295.17
14069	-57351.703
10448	-65066.586
14981	-74731.17
12522	-85211.055
9978	-95132.55
784	-103120.97
-9990	-108053.61
-9720	-109270.98
-7276	-106693.89
-4897	-100823.98
-3312	-92609.24
-1802	-83280.98
-2784	-74103.36
-7041	-66143.67
-15241	-60111.367
4298	-56288.35
184781	-54580.668
78772	-54506.45
-13726	-55477.652
-7797	-56945.367
-5291	-58489.78
-15838	-59893.26
3394	-61138.875
36665	-62333.09
-15483	-63571.0
-30353	-64867.445
-7820	-66083.48
-12056	-66918.85
-15147	-67002.484
7004	-66010.33
16853	-63784.777
28591	-60449.797
44876	-56453.95
79411	-52532.24
115628	-49560.027
216700	-48366.65
363502	-49510.42
419320	-53071.78
440457	-58597.395
444668	-65127.566
449649	-71356.945
454576	-75899.234
452293	-77600.07
447077	-75834.21
446208	-70699.84
445290	-63062.55
446895	-54440.734
446848	-46733.32
443961	-41852.348
442718	-41317.543
441388	-45910.84
441634	-55473.547
442536	-68895.7
442307	-84301.81
445834	-99391.84
446354	-111870.01
441388	-119879.2
440656	-122359.32
453110	-119234.32
460232	-111378.51
472073	-100392.086
483253	-88269.695
497251	-76970.984
506351	-68020.73
510248	-62246.125
514657	-59679.996
525452	-59653.703
527410	-61039.64
524923	-62589.652
525815	-63266.21
529204	-62483.49
532340	-60203.38
531372	-56859.098
523751	-53122.58
517383	-49580.402
516531	-46402.8
513229	-43106.246
505431	-38484.664
499914	-30747.537
497606	-17846.105
497328	2067.2102
500302	30134.123
506143	66361.086
514564	109368.664
521051	156392.27
517396	203557.3
506716	246382.0
494882	280430.1
507463	301989.3
529726	308665.5
564102	299762.25
584344	276385.1
561932	241247.1
577394	198194.02
603696	151605.52
604684	105740.555
622244	64134.24
636395	29190.541
644359	2002.2722
643312	-17580.25
639507	-30675.104
641599	-38969.492
643370	-44280.016
639716	-48171.52
632931	-51700.062
630699	-55317.14
631233	-58926.73
629744	-62071.316
626938	-64158.17
614668	-64698.78
602889	-63465.01
593229	-60586.61
581660	-56515.7
562031	-51916.977
547127	-47542.43
539369	-44096.26
536871	-42141.3
532740	-42058.188
526248	-44057.8
520089	-48221.152
504023	-54532.25
487576	-62896.016
477986	-73100.16
473079	-84731.555
469839	-97067.61
468558	-108979.375
466993	-118897.875
466319	-124875.484
465291	-124761.06
464604	-116477.43
465899	-98364.4
468419	-69531.82
468796	-30142.94
471193	18431.809
476719	73652.67
479584	132048.3
482528	189617.77
483187	242351.5
484668	286770.72
486224	320400.06
489263	342107.06
493244	352190.94
484728	352259.22
455641	344898.47
436969	333208.22
444077	320254.56
454442	308618.38
463220	300047.3
470684	295293.66
477755	294158.2
484354	295705.06
494539	298602.88
514473	301507.6
535797	303388.44
551176	303755.16
557082	302744.5
555738	301046.03
554241	299690.38
560354	299770.72
557123	302169.7
547211	307352.47
541141	315212.03
556311	325089.7
574249	335910.2
591026	346384.88
624219	355254.62
654518	361523.94
657789	364628.44
620715	364512.88
566411	361593.03
372371	356668.75
24926	350735.22
-35496	344676.88
-33737	339202.38
-41597	334723.47
-40017	331320.1
-35530	328783.0
-34031	326733.94
-37739	324765.62
-47891	322571.16
-54695	320043.8
-56098	317324.47
-59994	314788.8
-67466	312979.16
-82181	312485.12
-84876	313836.9
-87095	317412.2
-89717	323355.5
-90956	331562.78
-102835	341715.62
-101178	353327.94
-95809	365827.7
-96329	378631.53
-101526	391210.03
-106856	403122.97
-105418	414026.3
-94098	423661.47
-86392	431845.6
-88722	438447.53
-92464	443353.28
-91418	446466.22
-84016	447738.97
-76199	447199.25
-83142	444971.94
-105605	441279.06
-123032	436418.06
-133257	430715.8
-143172	424473.22
-155677	417902.84
-116363	411067.34
-100387	403892.16
-97070	396185.34
-86329	387698.94
-83418	378230.22
-88534	367712.62
-91181	356289.88
-89458	344346.0
-87362	332483.6
-91185	321353.62
-96945	311658.56
-96263	303936.47
-93165	298409.0
-93727	294940.84
-99477	293066.75
-98730	292084.16
-96877	291223.28
-93174	289886.72
-90393	287804.0
-97790	285137.47
-104274	282496.78
-101724	280810.66
-93318	281089.84
-86814	284151.22
-84321	290336.7
-81300	299318.1
-85618	310046.0
-83427	320884.1
-75899	329890.44
-81571	335223.66
-89382	335619.06
-93686	330742.0
-90004	321379.8
-88142	309401.94
-93290	297472.16
-98835	288550.88
-105644	285287.97
-116282	289429.72
-144592	301385.56
-259017	320071.0
-435094	343049.28
-435571	366944.8
-346906	388186.25
-245839	403803.84
-194636	412139.78
-186386	413289.6
-200183	409173.62
-225559	403185.5
-229727	399465.2
-238291	401946.38
-233576	413341.38
-179501	434297.88
-144329	462963.84
-123022	495010.5
-122183	524193.97
-132561	543354.94
-144737	545686.1
-143619	526025.5
-127584	481922.75
-115772	414264.62
-106222	327319.6
-113069	228184.25
-148595	125715.48
-124910	29132.812
-113872	-53389.734
-117096	-115958.98
-114694	-155766.73
-107599	-173330.55
-101142	-172153.88
-102503	-157890.22
-104069	-137201.62
-100956	-116535.56
-94757	-101053.4
-91006	-93899.0
-95200	-95917.59
-101818	-105838.54
-100727	-120839.66
-96530	-137336.6
-93476	-151821.1
-96603	-161574.84
-99596	-165126.72
-100754	-162398.39
-93481	-154531.86
-91345	-143486.38
-95438	-131521.7
-100057	-120683.51
-99222	-112448.1
-95104	-107528.49
-89837	-105872.57
-92806	-106850.88
-97387	-109527.02
-96177	-112941.4
-90659	-116328.266
-87325	-119223.86
-94502	-121456.43
-112124	-123041.016
-123963	-124033.72
-128186	-124398.1
-124922	-123938.81
-148344	-122314.43
-107206	-119165.79
-68822	-114243.91
-63687	-107557.14
-64799	-99478.01
-54876	-90746.91
-50395	-82359.68
-52789	-75373.055
-35772	-70675.41
-31867	-68757.08
-37699	-69572.21
-42728	-72517.72
-57607	-76543.03
-45547	-80389.44
-48834	-82862.17
-61347	-83119.984
-71409	-80881.516
-75024	-76494.44
-75728	-70847.25
-75792	-65144.062
-80229	-60589.574
-85364	-58066.53
-83664	-57883.484
-85234	-59657.207
-105395	-62372.6
-92009	-64630.555
-87722	-64988.574
-83156	-62371.17
-78730	-56422.742
-76499	-47720.566
-79301	-37793.086
-83487	-28921.064
-82037	-23753.594
-78432	-24804.232
-76266	-33933.137
-78241	-51921.23
-81766	-78223.65
-82879	-110957.19
-79207	-147142.48
-77497	-183147.86
-80104	-215244.72
-84216	-240185.94
-79340	-255695.7
-71492	-260778.64
-65479	-255803.39
-67526	-242352.34
-81005	-222883.22
-87219	-200271.0
-88485	-177317.75
-106656	-156323.52
-117471	-138806.64
-81234	-125401.16
-57980	-115906.4
-54482	-109496.18
-53589	-105018.63
-52425	-101306.1
-54967	-97442.43
-58755	-92923.98
-58052	-87702.25
-53650	-82119.0
-55772	-76747.516
-57432	-72197.88
-54446	-68929.12
-60534	-67136.5
-57193	-66682.62
-56328	-67077.98
-68016	-67714.35
-65387	-67966.95
-45552	-67319.4
-42832	-65479.363
-42061	-62448.695
-34047	-58521.547
-29116	-54215.973
-30701	-50161.85
-24079	-46974.344
-19658	-45125.367
-17432	-44848.69
-14099	-46096.09
-9437	-48544.918
-6904	-51665.332
-7343	-54817.387
-6836	-57369.56
-7446	-58814.086
-7337	-58853.8
-9425	-57461.793
-13007	-54888.633
-13679	-51623.484
-17954	-48314.555
-22064	-45666.902
-25052	-44326.895
-34898	-44771.383
-41447	-47219.383
-48208	-51574.39
-51865	-57419.1
-57644	-64054.87
-67601	-70586.99
-85216	-76043.11
-95442	-79509.97
-126962	-80257.58
-140386	-77868.6
-148821	-72302.27
-106657	-63921.516
-79416	-53422.906
-75820	-41766.78
-75277	-30031.635
-76851	-19265.451
-78451	-10356.155
-78331	-3923.6592
-78019	-261.92288
-79149	660.5333
-82837	-849.29315
-83706	-4296.3423
-83531	-9098.185
-83371	-14683.98
-83973	-20572.365
-86854	-26410.709
-89776	-31976.926
-89611	-37149.605
-89052	-41864.293
-89107	-46065.656
-90759	-49675.77
-92889	-52587.57
-94050	-54680.195
-90851	-55859.285
-89478	-56100.695
-90690	-55484.87
-92437	-54206.64
-91616	-52555.902
-88898	-50871.56
-87455	-49471.465
-88242	-48587.207
-89801	-48313.668
-88750	-48582.652
-87537	-49182.105
-88671	-49811.83
-88448	-50167.543
-90904	-50024.254
-92132	-49306.168
-92320	-48122.734
-93391	-46756.152
-96601	-45602.86
-98024	-45085.28
-96710	-45526.445
-95488	-47034.13
-93216	-49505.66
-98322	-52601.047
-140387	-55771.02
-144626	-58361.883
-134297	-59732.35
-128301	-59391.562
-143936	-57103.7
-113739	-52975.637
-83266	-47423.934
-78910	-41103.65
-73541	-34813.61
-65590	-29333.434
-64770	-25285.367
-62532	-23030.996
-59082	-22620.225
-59034	-23799.9
-57990	-26081.674
-58221	-28844.645
-59481	-31446.262
-59234	-33331.29
-55449	-34107.004
-53228	-33564.7
-56151	-31701.67
-57569	-28665.08
-55921	-24690.812
-54486	-20048.217
-54056	-14994.779
-53716	-9752.346
-52179	-4503.702
-50779	592.0945
-50624	5379.3584
-50264	9693.257
-50293	13364.022
-48892	16238.518
-47950	18212.848
-44237	19261.65
-40921	19461.229
-40113	18987.508
-37286	18084.537
-37484	17005.96
-41213	15940.639
-43197	14937.003
-44229	13858.603
-44807	12377.071
-49030	10014.227
-51549	6228.3306
-44816	535.92395
-41887	-7353.0073
-41260	-17422.834
-40238	-29290.809
-38881	-42213.68
-38839	-55166.15
-41156	-66982.7
-42747	-76538.76
-45791	-82936.52
-47111	-85665.62
-46822	-84696.11
-36258	-80494.22
-33084	-73921.58
-31429	-66119.305
-29521	-58302.61
-29897	-51553.812
-30208	-46664.363
-30639	-44039.312
-29953	-43670.973
-27386	-45190.31
-17604	-47993.094
-3865	-51377.746
2465	-54689.457
6263	-57441.97
18189	-59376.69
55682	-60483.133
98351	-60932.152
129777	-60990.695
147094	-60931.617
153646	-60957.61
156849	-61156.996
161473	-61500.496
169846	-61873.74
177353	-62133.086
188388	-62171.156
203021	-61960.934
210520	-61559.746
219238	-61111.37
226741	-60787.08
227265	-60727.402
222581	-60990.445
222478	-61525.25
229394	-62177.832
234944	-62733.49
234713	-62990.977
232892	-62843.973
233061	-62347.1
236925	-61744.57
241006	-61448.96
242336	-61967.95
242660	-63793.15
245756	-67268.07
253189	-72469.805
261209	-79133.16
268205	-86644.17
270467	-94104.055
273164	-100462.45
277714	-104693.26
282686	-105978.29
285718	-103870.25
287808	-98391.945
285373	-90040.555
288589	-79716.73
292655	-68587.93
294220	-57879.066
294289	-48667.734
296302	-41720.816
300803	-37392.027
304678	-35599.293
305124	-35886.477
304333	-37552.336
305389	-39813.992
309111	-41964.586
312608	-43500.195
312671	-44190.066
311263	-44072.445
312344	-43400.598
316192	-42538.887
325121	-41842.96
322952	-41562.094
321408	-41787.094
323465	-42429.445
328838	-43262.64
334509	-43999.523
335744	-44377.566
334074	-44235.023
334689	-43564.094
339613	-42513.39
345795	-41349.87
350436	-40391.258
365689	-39929.426
352056	-40147.344
354968	-41090.21
361569	-42653.027
363362	-44612.418
365370	-46690.84
371524	-48629.117
377420	-50249.19
385947	-51495.414
393226	-52434.613
396363	-53223.805
397956	-54053.883
401783	-55079.95
405055	-56366.902
404138	-57858.836
404256	-59390.28
408478	-60730.332
414907	-61651.305
419502	-62001.254
419698	-61770.344
421249	-61105.14
418582	-60295.176
420909	-59697.535
424816	-59649.66
425018	-60338.992
423889	-61703.168
423086	-63381.72
425930	-64725.523
428366	-64870.492
427523	-62870.383
425068	-57862.938
425144	-49239.094
429423	-36776.664
431592	-20713.941
430748	-1743.8743
429481	19072.244
430106	40457.355
433953	61109.586
436726	79894.96
437391	96004.234
436246	109046.77
437863	119065.234
442491	126472.9
445073	131929.98
445139	136184.75
441964	139914.1
443519	143596.97
448624	147445.88
452415	151402.81
456079	155197.36
452646	158449.78
451752	160791.98
454688	161979.44
456157	161971.48
452903	160957.69
445973	159329.9
442935	157609.78
446008	156344.44
444183	156004.92
422798	156898.92
399641	159111.33
393412	162494.61
396344	166710.6
398548	171303.14
397214	175787.42
382399	179742.44
366989	182875.03
353331	185057.28
361346	186338.34
301989	186916.58
78932	187103.12
92941	187150.39
236014	187271.94
301604	187618.0
131840	188283.53
1561	189242.77
-5865	190375.75
-6869	191537.83
-12813	192591.97
-30516	193439.03
-52379	194036.16
-70638	194401.12
-77444	194600.61
-61695	194729.6
-51698	194896.05
-56475	195199.52
-46476	195707.33
-39969	196456.45
-27114	197452.34
-17442	198678.53
-15043	200105.56
-15092	201699.5
-16696	203428.53
-16647	205265.5
-12927	207187.05
-16776	209176.92
-26471	211223.4
-36818	213321.5
-40831	215474.17
-44832	217700.34
-56781	220039.19
-64476	222545.05
-71059	225284.86
-46840	228319.72
-10549	231696.33
-2875	235439.55
3082	239529.06
4549	243894.86
5170	248419.28
6282	252947.95
5984	257315.61
3797	261370.05
3183	264994.75
934	268134.06
-1502	270800.06
-5386	273067.84
-10807	275057.4
-8169	276904.12
-6907	278731.1
-6212	280618.75
-3860	282588.7
-1878	284598.97
-1073	286557.97
-1472	288345.0
-1509	289849.0
-1859	290999.12
-723	291788.3
-192	292285.44
-2873	292628.12
-3757	292997.53
-1607	293582.84
-1437	294543.88
-2106	295974.1
-2800	297879.53
-2132	300178.3
-3739	302720.44
-5751	305320.53
-6072	307795.6
-5169	310013.47
-4286	311931.06
-5129	313607.94
-6564	315197.94
-8285	316913.38
-11587	318975.72
-15659	321557.88
-22715	324735.5
-35732	328452.12
-45629	332508.3
-42249	336583.72
-29063	340284.06
-18367	343210.66
-16969	345031.4
-15332	345541.03
-15960	344698.25
-22442	342631.53
-17349	339606.16
-14179	335969.9
-15999	332068.4
-18464	328155.0
-18774	324311.8
-9144	320397.3
-13856	316039.4
-51381	310665.38
-123709	303565.4
-137910	293964.7
-103671	281142.28
-79846	264550.8
-216909	243931.83
-308213	219301.77
-242846	190957.95
-394471	159554.2
-308563	125892.31
-72127	90915.71
13189	55692.785
85314	21275.959
139904	-11341.042
93056	-41245.16
44662	-67665.14
